sku,qty,est_cost,supplier,lead_time_days,day_generated,arrival_day
BROOKSIDE 1L FARM FRESH MILK,5,520.0,BROOKSIDE DAIRY LIMITED,2,9,12
SUPA 400G BUTTER TOAST BREAD,3,156.00539780714084,MINI BAKERIES NBI  LTD,2,9,12
BROOKSIDE 200ML  WHOLE MILK TCA,3,76.80143928035983,BROOKSIDE DAIRY LIMITED,2,9,12
BIO 1L FRESH SEMI SKIMMED MILK,3,376.9955555555556,BIO FOOD PRODUCTS LTD,2,9,12
AMAIZE 2KG PREMIUM MAIZE FLOUR,4,586.1184185149469,CAPWELL INDUSTRIES LTD,2,9,12
BROOKSIDE 500ML NATURAL LALA BOTTLE,6,432.0128299365186,BROOKSIDE DAIRY LIMITED,2,9,12
SPRITE PET 350ML,7,272.3299685476411,COCA COLA BEVERAGES KENYA LTD,2,9,12
KRACKLES CHEESE & ONION 30G,6,265.96298834818367,PROPACK KENYA LTD,2,9,12
SPRITE PET 500ML,6,317.24689251767,COCA COLA BEVERAGES KENYA LTD,2,9,12
COKE PET 2LTS,7,921.872160996646,COCA COLA BEVERAGES KENYA LTD,2,9,12
FANTA ORANGE PET 350ML,5,194.73151116951382,COCA COLA BEVERAGES KENYA LTD,2,9,12
WRIGLEYS JUICY FRUIT 10S CLASSIC,5,106.66563066563069,RADBONE CLARK LIMITED MARS,2,9,12
KERINGET 1LT MINERAL WATER,6,416.96073059360737,COCA COLA BEVERAGES KENYA LTD,2,9,12
AQUAMIST 1LT MINERAL WATER,4,244.85548607163162,AQUAMIST LIMITED,2,9,12
ISINYA 15S EGGS,6,1489.0152066281698,ISINYA FEEDS LIMITED,2,9,12
OLA 40G MEXICAN CRUNCH TORTILA CHIPS,5,257.8615702479339,PROPACK KENYA LTD,2,9,12
TENA 10S WHITE TOILET ROLLS,4,1442.1725013804528,AFRICAN COTTON INDUSTRIES LTD,2,9,12
PREDATOR 400ML ENERGY DRINK PET,3,151.11713588850176,COCA COLA BEVERAGES KENYA LTD,2,9,12
VELVEX 100S WHITE SERVIETTES,3,278.86895108553495,CHANDARIA INDUSTRIES  LTD,2,9,12
KNORR 51G 6S CHICKEN CUBES,4,301.5809243450103,UNILEVER KENYA LIMITED,2,9,12
KRACKLES SALT&VINEGAR 30GM,3,130.03932683790964,PROPACK KENYA LTD,2,9,12
WRIGLEYS P.K 10S CHEWING GUM MENTHOL,4,85.23187660668381,RADBONE CLARK LIMITED MARS,2,9,12
ILARA 500ML TNC PLAIN CUP,3,281.88331034482763,BROOKSIDE DAIRY LIMITED,2,9,12
BROOKSIDE 1L NATURAL LALA BOTTLE,2,264.00168598524766,BROOKSIDE DAIRY LIMITED,2,9,12
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,2,323.3409169435216,UDV KENYA LIMITED,2,9,12
CARTOONS 30G TANGY TOMATO CRISPS,4,180.13948126801154,PROPACK KENYA LTD,2,9,12
OREO 31.3G ENROBED,3,153.58603491271822,HASBAH KENYA LTD CADBURY,2,9,12
ZESTA 100G BI-CARBONATE OF SODA,1,17.60051981806368,TRUFOODS LIMITED T F,2,9,12
ILARA FRESH MILK 500ML SATCHET,65,2923.5635550810707,BROOKSIDE DAIRY LIMITED,2,10,13
BROOKSIDE 1LT UHT WHOLE MILK,16,1989.1295167286244,BROOKSIDE DAIRY LIMITED,2,10,13
BROOKSIDE 500ML LACTOSE FREE UHT MILK FINO,13,786.4937719578411,BROOKSIDE DAIRY LIMITED,2,10,13
BROOKSIDE 2LTR FRESH MILK STANDARD BOTTLE,7,1438.8923179692717,BROOKSIDE DAIRY LIMITED,2,10,13
FESTIVE 400G WHOLE MEAL,7,364.00244115082825,DPL FESTIVE  LIMITED,2,10,13
BROOKSIDE 1L FARM FRESH MILK,6,624.0,BROOKSIDE DAIRY LIMITED,2,10,13
FESTIVE 800G SUPREME WHOLE MEAL,4,416.0,DPL FESTIVE  LIMITED,2,10,13
SUPA 400G BUTTER TOAST BREAD,4,208.0071970761878,MINI BAKERIES NBI  LTD,2,10,13
BROOKSIDE 200ML  WHOLE MILK TCA,4,102.40191904047977,BROOKSIDE DAIRY LIMITED,2,10,13
BROOKSIDE 1LT UHT LOWFAT MILK,3,366.9933774834437,BROOKSIDE DAIRY LIMITED,2,10,13
BIO 1L FRESH SEMI SKIMMED MILK,3,376.9955555555556,BIO FOOD PRODUCTS LTD,2,10,13
AMAIZE 2KG PREMIUM MAIZE FLOUR,4,586.1184185149469,CAPWELL INDUSTRIES LTD,2,10,13
BROOKSIDE 500ML NATURAL LALA BOTTLE,7,504.01496825927165,BROOKSIDE DAIRY LIMITED,2,10,13
FANTA ORANGE PET 350ML,6,233.67781340341656,COCA COLA BEVERAGES KENYA LTD,2,10,13
AQUAMIST 1LT MINERAL WATER,4,244.85548607163162,AQUAMIST LIMITED,2,10,13
TENA 10S WHITE TOILET ROLLS,4,1442.1725013804528,AFRICAN COTTON INDUSTRIES LTD,2,10,13
PICK N PEEL 250ML TROPICAL MIX,3,169.92127659574467,KEVIAN KENYA LTD,2,10,13
PREDATOR 400ML ENERGY DRINK PET,3,151.11713588850176,COCA COLA BEVERAGES KENYA LTD,2,10,13
VELVEX 100S WHITE SERVIETTES,3,278.86895108553495,CHANDARIA INDUSTRIES  LTD,2,10,13
KRACKLES SALT&VINEGAR 30GM,4,173.38576911721287,PROPACK KENYA LTD,2,10,13
WRIGLEYS P.K 10S CHEWING GUM MENTHOL,4,85.23187660668381,RADBONE CLARK LIMITED MARS,2,10,13
FANTA ORANGE PET 2LTS,3,368.35820139328695,COCA COLA BEVERAGES KENYA LTD,2,10,13
ILARA 500ML TNC PLAIN CUP,3,281.88331034482763,BROOKSIDE DAIRY LIMITED,2,10,13
BROOKSIDE 1L NATURAL LALA BOTTLE,2,264.00168598524766,BROOKSIDE DAIRY LIMITED,2,10,13
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,3,485.01137541528243,UDV KENYA LIMITED,2,10,13
FANTA BLACK CURRANT 350ML PET,3,116.60549850944022,COCA COLA BEVERAGES KENYA LTD,2,10,13
FC 100G (30D) COLLAR BACON,3,430.4898122253296,FARMERS CHOICE LTD,2,10,13
ZESTA 100G BI-CARBONATE OF SODA,1,17.60051981806368,TRUFOODS LIMITED T F,2,10,13
ILARA FRESH MILK 500ML SATCHET,79,3553.254166944686,BROOKSIDE DAIRY LIMITED,2,11,14
TUZO 500ML FRESH MILK (POUCH),34,1604.80175977744,BROOKSIDE DAIRY LIMITED,2,11,14
BROOKSIDE 500ML TR FRESH MILK,33,1715.2645028477323,BROOKSIDE DAIRY LIMITED,2,11,14
BROOKSIDE 1LT UHT WHOLE MILK,21,2610.7324907063194,BROOKSIDE DAIRY LIMITED,2,11,14
BROOKSIDE 500ML LACTOSE FREE UHT MILK FINO,15,907.4928137975089,BROOKSIDE DAIRY LIMITED,2,11,14
BROOKSIDE 2LTR FRESH MILK STANDARD BOTTLE,8,1644.4483633934535,BROOKSIDE DAIRY LIMITED,2,11,14
FESTIVE 400G WHOLE MEAL,4,208.00139494333044,DPL FESTIVE  LIMITED,2,11,14
FESTIVE 800G SUPREME WHOLE MEAL,5,520.0,DPL FESTIVE  LIMITED,2,11,14
SUPA 400G BUTTER TOAST BREAD,5,260.0089963452347,MINI BAKERIES NBI  LTD,2,11,14
BROOKSIDE 200ML  WHOLE MILK TCA,5,128.0023988005997,BROOKSIDE DAIRY LIMITED,2,11,14
BROOKSIDE 1LT UHT LOWFAT MILK,4,489.32450331125824,BROOKSIDE DAIRY LIMITED,2,11,14
FESTIVE 400G WHITE SLICED,3,151.20473372781066,DPL FESTIVE  LIMITED,2,11,14
BIO 1L FRESH SEMI SKIMMED MILK,4,502.6607407407408,BIO FOOD PRODUCTS LTD,2,11,14
BROOKSIDE 500ML NATURAL LALA BOTTLE,8,576.0171065820248,BROOKSIDE DAIRY LIMITED,2,11,14
ILARA 500ML MAZIWA LALA,4,288.0,BROOKSIDE DAIRY LIMITED,2,11,14
AQUAMIST 1LT MINERAL WATER,5,306.06935758953955,AQUAMIST LIMITED,2,11,14
PICK N PEEL 250ML TROPICAL MIX,3,169.92127659574467,KEVIAN KENYA LTD,2,11,14
PREDATOR 400ML ENERGY DRINK PET,3,151.11713588850176,COCA COLA BEVERAGES KENYA LTD,2,11,14
VELVEX 100S WHITE SERVIETTES,3,278.86895108553495,CHANDARIA INDUSTRIES  LTD,2,11,14
KRACKLES SALT&VINEGAR 30GM,5,216.7322113965161,PROPACK KENYA LTD,2,11,14
FANTA ORANGE PET 2LTS,3,368.35820139328695,COCA COLA BEVERAGES KENYA LTD,2,11,14
COKE ZERO SUGAR 300ML EMPTY BOTTLE,3,36.0,COCA COLA BEVERAGES KENYA LTD,2,11,14
SUNLIGHT 175G PURE SOAP YELLOW,2,113.98545211878546,UNILEVER KENYA LIMITED,2,11,14
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,4,646.6818338870432,UDV KENYA LIMITED,2,11,14
FANTA BLACK CURRANT 350ML PET,4,155.47399801258697,COCA COLA BEVERAGES KENYA LTD,2,11,14
KRAC KURLS 25G TANGY CHEESE,3,93.81484716157206,PROPACK KENYA LTD,2,11,14
ISINYA 12S EGGS,3,605.2046615446825,ISINYA FEEDS LIMITED,2,11,14
FC 100G (30D) COLLAR BACON,3,430.4898122253296,FARMERS CHOICE LTD,2,11,14
GREEN FARM 30S Y/YORK EGGS,2,896.194335093615,GREEN FARM POULTRY,2,11,14
OREO 26.25G ORIGINAL,2,70.84137931034483,HASBAH KENYA LTD CADBURY,2,11,14
JIAN 30 PACK YELLOW YOLK EGGS,2,786.1991320520768,JIAN CEREALS DEPOT,2,11,14
ZESTA 100G BI-CARBONATE OF SODA,2,35.20103963612736,TRUFOODS LIMITED T F,2,11,14
BROOKSIDE 500ML DAIRY BEST (POUCH),202,8837.81416358798,BROOKSIDE DAIRY LIMITED,2,12,15
ILARA FRESH MILK 500ML SATCHET,88,3958.0552745712957,BROOKSIDE DAIRY LIMITED,2,12,15
TUZO 500ML FRESH MILK (POUCH),42,1982.40217384272,BROOKSIDE DAIRY LIMITED,2,12,15
BROOKSIDE 500ML TR FRESH MILK,33,1715.2645028477323,BROOKSIDE DAIRY LIMITED,2,12,15
BROOKSIDE 1LT UHT WHOLE MILK,23,2859.3736802973976,BROOKSIDE DAIRY LIMITED,2,12,15
BROOKSIDE 500ML LACTOSE FREE UHT MILK FINO,17,1028.4918556371767,BROOKSIDE DAIRY LIMITED,2,12,15
BROOKSIDE 1LTR FRESH MILK STANDARD,4,415.949401400497,BROOKSIDE DAIRY LIMITED,2,12,15
FESTIVE 600G FAMILY BRWN BREAD,4,320.00079207920794,DPL FESTIVE  LIMITED,2,12,15
FESTIVE 800G SUPREME WHOLE MEAL,6,624.0,DPL FESTIVE  LIMITED,2,12,15
BROOKSIDE 200ML  WHOLE MILK TCA,3,76.80143928035983,BROOKSIDE DAIRY LIMITED,2,12,15
BROOKSIDE 1LT UHT LOWFAT MILK,5,611.6556291390727,BROOKSIDE DAIRY LIMITED,2,12,15
FESTIVE 400G WHITE SLICED,4,201.6063116370809,DPL FESTIVE  LIMITED,2,12,15
MOLO UHT MILK 500ML ESL 90DAYS,3,112.5405643092708,BROOKSIDE DAIRY LIMITED,2,12,15
BROADWAY 400G WHITE SLICED BREAD,2,104.0,BROADWAYS BAKERY LTD,2,12,15
AJAB 2KG MAIZE MEAL FLOUR,3,372.62738190552443,GRAIN INDUSTRIES LIMITED,2,12,15
SOKO 1KG MAIZE MEAL FLOUR,1,63.40125060125061,CAPWELL INDUSTRIES LTD,2,12,15
ILARA 500ML MAZIWA LALA,4,288.0,BROOKSIDE DAIRY LIMITED,2,12,15
MAYERS 500ML SPARKLING WATER PLASTIC,4,237.8674220963173,MALACHITE LIMITED,2,12,15
PICK N PEEL 250ML MANGO,4,226.44058084197684,KEVIAN KENYA LTD,2,12,15
WRIGLEYS ORBIT 10S BUBBLEMINT SF,4,219.9294184397163,RADBONE CLARK LIMITED MARS,2,12,15
DUNHILL 20S DOUBLE CAP,4,1504.0,NOBLE OUTLOOK LIMITED,2,12,15
PICK N PEEL 250ML TROPICAL MIX,3,169.92127659574467,KEVIAN KENYA LTD,2,12,15
AQUAMIST 1.5LT MINERAL WATER,3,221.40543806646525,AQUAMIST LIMITED,2,12,15
FANTA ORANGE PET 2LTS,4,491.1442685243826,COCA COLA BEVERAGES KENYA LTD,2,12,15
COKE ZERO SUGAR 300ML EMPTY BOTTLE,4,48.0,COCA COLA BEVERAGES KENYA LTD,2,12,15
SUNLIGHT 175G PURE SOAP YELLOW,2,113.98545211878546,UNILEVER KENYA LIMITED,2,12,15
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,2,323.3409169435216,UDV KENYA LIMITED,2,12,15
FANTA BLACK CURRANT 350ML PET,4,155.47399801258697,COCA COLA BEVERAGES KENYA LTD,2,12,15
KRAC KURLS 25G TANGY CHEESE,4,125.08646288209607,PROPACK KENYA LTD,2,12,15
ISINYA 12S EGGS,3,605.2046615446825,ISINYA FEEDS LIMITED,2,12,15
FC 100G (30D) COLLAR BACON,3,430.4898122253296,FARMERS CHOICE LTD,2,12,15
GREEN FARM 30S Y/YORK EGGS,2,896.194335093615,GREEN FARM POULTRY,2,12,15
OREO 26.25G ORIGINAL,3,106.26206896551724,HASBAH KENYA LTD CADBURY,2,12,15
JIAN 30 PACK YELLOW YOLK EGGS,2,786.1991320520768,JIAN CEREALS DEPOT,2,12,15
ZESTA 100G BI-CARBONATE OF SODA,1,17.60051981806368,TRUFOODS LIMITED T F,2,12,15
BROOKSIDE 500ML DAIRY BEST (POUCH),202,8837.81416358798,BROOKSIDE DAIRY LIMITED,2,13,16
TUZO 500ML FRESH MILK (POUCH),45,2124.0023291172,BROOKSIDE DAIRY LIMITED,2,13,16
BROOKSIDE 500ML TR FRESH MILK,36,1871.1976394702533,BROOKSIDE DAIRY LIMITED,2,13,16
BROOKSIDE 250ML UHT WHOLE MILK,11,369.6042401464778,BROOKSIDE DAIRY LIMITED,2,13,16
BROOKSIDE 1LTR FRESH MILK STANDARD,4,415.949401400497,BROOKSIDE DAIRY LIMITED,2,13,16
FESTIVE 600G FAMILY BRWN BREAD,4,320.00079207920794,DPL FESTIVE  LIMITED,2,13,16
BROOKSIDE 1LT UHT LOWFAT MILK,3,366.9933774834437,BROOKSIDE DAIRY LIMITED,2,13,16
FESTIVE 400G WHITE SLICED,4,201.6063116370809,DPL FESTIVE  LIMITED,2,13,16
MOLO UHT MILK 500ML ESL 90DAYS,3,112.5405643092708,BROOKSIDE DAIRY LIMITED,2,13,16
BROADWAY 400G WHITE SLICED BREAD,2,104.0,BROADWAYS BAKERY LTD,2,13,16
AJAB 2KG MAIZE MEAL FLOUR,4,496.8365092073659,GRAIN INDUSTRIES LIMITED,2,13,16
SOKO 1KG MAIZE MEAL FLOUR,1,63.40125060125061,CAPWELL INDUSTRIES LTD,2,13,16
ILARA 500ML MAZIWA LALA,5,360.0,BROOKSIDE DAIRY LIMITED,2,13,16
MAYERS 500ML SPARKLING WATER PLASTIC,5,297.3342776203966,MALACHITE LIMITED,2,13,16
PICK N PEEL 250ML MANGO,4,226.44058084197684,KEVIAN KENYA LTD,2,13,16
WRIGLEYS ORBIT 10S BUBBLEMINT SF,5,274.9117730496454,RADBONE CLARK LIMITED MARS,2,13,16
DUNHILL 20S DOUBLE CAP,5,1880.0,NOBLE OUTLOOK LIMITED,2,13,16
BIO 150ML NATURAL YOGHURT,3,276.93428571428575,BIO FOOD PRODUCTS LTD,2,13,16
AQUAMIST 1.5LT MINERAL WATER,3,221.40543806646525,AQUAMIST LIMITED,2,13,16
COKE ZERO SUGAR 300ML EMPTY BOTTLE,4,48.0,COCA COLA BEVERAGES KENYA LTD,2,13,16
FANTA BLACKCURRANT PET 500ML,3,158.81607439388907,COCA COLA BEVERAGES KENYA LTD,2,13,16
SUNLIGHT 175G PURE SOAP YELLOW,2,113.98545211878546,UNILEVER KENYA LIMITED,2,13,16
PILSNER 500ML LAGER BEER,3,501.6,KENYA BREWERIES LTD,2,13,16
KRAC KURLS 25G TANGY CHEESE,4,125.08646288209607,PROPACK KENYA LTD,2,13,16
ISINYA 12S EGGS,3,605.2046615446825,ISINYA FEEDS LIMITED,2,13,16
FELIX 85G CAT CHICKEN,3,457.0917181705811,MERIT AFRICA LTD,2,13,16
GREEN FARM 30S Y/YORK EGGS,2,896.194335093615,GREEN FARM POULTRY,2,13,16
OREO 26.25G ORIGINAL,3,106.26206896551724,HASBAH KENYA LTD CADBURY,2,13,16
JIAN 30 PACK YELLOW YOLK EGGS,2,786.1991320520768,JIAN CEREALS DEPOT,2,13,16
BROOKSIDE 500ML DAIRY BEST (POUCH),206,9012.820384649129,BROOKSIDE DAIRY LIMITED,2,14,17
BROOKSIDE 250ML UHT WHOLE MILK,12,403.2046256143394,BROOKSIDE DAIRY LIMITED,2,14,17
BROOKSIDE 2LTR FRESH MILK WHOLE BOTTLE,5,1027.817803660566,BROOKSIDE DAIRY LIMITED,2,14,17
BROOKSIDE 1LTR FRESH MILK STANDARD,5,519.9367517506212,BROOKSIDE DAIRY LIMITED,2,14,17
FESTIVE 600G FAMILY BRWN BREAD,4,320.00079207920794,DPL FESTIVE  LIMITED,2,14,17
MOLO UHT MILK 500ML ESL 90DAYS,3,112.5405643092708,BROOKSIDE DAIRY LIMITED,2,14,17
BROADWAY 400G WHITE SLICED BREAD,3,156.0,BROADWAYS BAKERY LTD,2,14,17
AJAB 2KG MAIZE MEAL FLOUR,4,496.8365092073659,GRAIN INDUSTRIES LIMITED,2,14,17
SOKO 1KG MAIZE MEAL FLOUR,1,63.40125060125061,CAPWELL INDUSTRIES LTD,2,14,17
MAYERS 500ML SPARKLING WATER PLASTIC,5,297.3342776203966,MALACHITE LIMITED,2,14,17
PICK N PEEL 250ML MANGO,5,283.0507260524711,KEVIAN KENYA LTD,2,14,17
WRIGLEYS ORBIT 10S BUBBLEMINT SF,6,329.89412765957445,RADBONE CLARK LIMITED MARS,2,14,17
DUNHILL 20S DOUBLE CAP,5,1880.0,NOBLE OUTLOOK LIMITED,2,14,17
BIO 150ML NATURAL YOGHURT,3,276.93428571428575,BIO FOOD PRODUCTS LTD,2,14,17
AQUAMIST 1.5LT MINERAL WATER,3,221.40543806646525,AQUAMIST LIMITED,2,14,17
FANTA BLACKCURRANT PET 500ML,3,158.81607439388907,COCA COLA BEVERAGES KENYA LTD,2,14,17
PILSNER 500ML LAGER BEER,3,501.6,KENYA BREWERIES LTD,2,14,17
FELIX 85G CAT CHICKEN,4,609.4556242274415,MERIT AFRICA LTD,2,14,17
OREO 26.25G ORIGINAL,2,70.84137931034483,HASBAH KENYA LTD CADBURY,2,14,17
TENA 100S SERVIETTES WHITE,1,79.69729729729733,AFRICAN COTTON INDUSTRIES LTD,2,14,17
BROOKSIDE 250ML UHT WHOLE MILK,13,436.8050110822011,BROOKSIDE DAIRY LIMITED,2,15,18
BROOKSIDE 2LTR FRESH MILK WHOLE BOTTLE,5,1027.817803660566,BROOKSIDE DAIRY LIMITED,2,15,18
BIO 150ML NATURAL YOGHURT,4,369.2457142857143,BIO FOOD PRODUCTS LTD,2,15,18
FANTA BLACKCURRANT PET 500ML,4,211.75476585851877,COCA COLA BEVERAGES KENYA LTD,2,15,18
SPRITE SODA PET 2LTS,2,246.46550615496017,COCA COLA BEVERAGES KENYA LTD,2,15,18
AQUAMIST 5LT MINERAL WATER,3,513.6644126873474,AQUAMIST LIMITED,2,15,18
FANTA BLACKCURRANT PET 2LTS,3,366.76880796976985,COCA COLA BEVERAGES KENYA LTD,2,15,18
PILSNER 500ML LAGER BEER,4,668.8000000000001,KENYA BREWERIES LTD,2,15,18
FELIX 85G CAT CHICKEN,4,609.4556242274415,MERIT AFRICA LTD,2,15,18
TENA 100S SERVIETTES WHITE,1,79.69729729729733,AFRICAN COTTON INDUSTRIES LTD,2,15,18
BROOKSIDE 2LTR FRESH MILK WHOLE BOTTLE,6,1233.381364392679,BROOKSIDE DAIRY LIMITED,2,16,19
DAIMA 200ML MILK FINO BORA,1,19.98238391574916,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,16,19
GOLD CROWN 500ML ASEPTIC LONG LIFE 24,4,156.1108944467995,NEW KENYA COOP CREAMERIES  LTD,2,16,19
BIO 150ML STRAWBERRY YOGHURT,4,378.3091489979669,BIO FOOD PRODUCTS LTD,2,16,19
PICK N PEEL 250ML APPLE,3,170.79834024896266,KEVIAN KENYA LTD,2,16,19
SPRITE SODA PET 2LTS,3,369.69825923244025,COCA COLA BEVERAGES KENYA LTD,2,16,19
SNICKERS 40G SINGLE CHOCO BAR,3,393.4766965428937,RADBONE CLARK LIMITED MARS,2,16,19
AQUAMIST 5LT MINERAL WATER,3,513.6644126873474,AQUAMIST LIMITED,2,16,19
FANTA BLACKCURRANT PET 2LTS,4,489.02507729302647,COCA COLA BEVERAGES KENYA LTD,2,16,19
ROTHMANS SWITCH BLUE 20S,3,876.0019024970272,NOBLE OUTLOOK LIMITED,2,16,19
TENA 100S SERVIETTES WHITE,1,79.69729729729733,AFRICAN COTTON INDUSTRIES LTD,2,16,19
TUZO 500ML WHOLE MILK (FINO PACK) 180DAYS,20,817.9906644384256,BROOKSIDE DAIRY LIMITED,2,17,20
DAIMA 200ML MILK FINO BORA,1,19.98238391574916,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,17,20
GOLD CROWN 500ML ASEPTIC LONG LIFE 24,4,156.1108944467995,NEW KENYA COOP CREAMERIES  LTD,2,17,20
KABARNET 300ML MINERAL WATER,4,60.91600207146556,KHETIA DRAPERS LTD,2,17,20
SPRITE 330ML CAN REGULAR,4,308.8922281011169,COCA COLA BEVERAGES KENYA LTD,2,17,20
BIO 150ML STRAWBERRY YOGHURT,4,378.3091489979669,BIO FOOD PRODUCTS LTD,2,17,20
PICK N PEEL 250ML APPLE,3,170.79834024896266,KEVIAN KENYA LTD,2,17,20
COKE ZERO SUGAR 300ML,3,96.0,COCA COLA BEVERAGES KENYA LTD,2,17,20
SPRITE SODA PET 2LTS,3,369.69825923244025,COCA COLA BEVERAGES KENYA LTD,2,17,20
SNICKERS 40G SINGLE CHOCO BAR,4,524.6355953905249,RADBONE CLARK LIMITED MARS,2,17,20
AQUAMIST 5LT MINERAL WATER,3,513.6644126873474,AQUAMIST LIMITED,2,17,20
FANTA BLACKCURRANT PET 2LTS,4,489.02507729302647,COCA COLA BEVERAGES KENYA LTD,2,17,20
BIO 150ML BERRY COCKTAIL YOGHURT,3,267.58616448885476,BIO FOOD PRODUCTS LTD,2,17,20
ROTHMANS SWITCH BLUE 20S,3,876.0019024970272,NOBLE OUTLOOK LIMITED,2,17,20
ILARA 1LT MAZIWA LALA  PLASTIC BOTTLE,1,133.6,BROOKSIDE DAIRY LIMITED,2,17,20
TUZO 500ML WHOLE MILK (FINO PACK) 180DAYS,22,899.7897308822681,BROOKSIDE DAIRY LIMITED,2,18,21
SOKO 2KG MAIZE MEAL,17,1987.5958269578523,CAPWELL INDUSTRIES LTD,2,18,21
DAIMA 450ML ESL MAZIWA BORA,14,501.2182273410116,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,18,21
SOKO 1KG MAIZE MEAL FLOUR,1,63.40125060125061,CAPWELL INDUSTRIES LTD,2,18,21
DAIMA 200ML MILK FINO BORA,1,19.98238391574916,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,18,21
AQUAMIST 1LTR SPARKLING WATER,7,532.1815775542616,AQUAMIST LIMITED,2,18,21
HIGHLANDS 500ML MINERAL WATER,4,80.00135909959653,HIGHLANDS DRINKS LIMITED,2,18,21
GOLD CROWN 500ML ASEPTIC LONG LIFE 24,5,195.1386180584994,NEW KENYA COOP CREAMERIES  LTD,2,18,21
WRIGLEYS ORBIT 10S PEPPERMINT SF,4,219.4952577319588,RADBONE CLARK LIMITED MARS,2,18,21
KABARNET 300ML MINERAL WATER,5,76.14500258933195,KHETIA DRAPERS LTD,2,18,21
SPRITE 330ML CAN REGULAR,4,308.8922281011169,COCA COLA BEVERAGES KENYA LTD,2,18,21
BIO 150ML STRAWBERRY YOGHURT,5,472.8864362474586,BIO FOOD PRODUCTS LTD,2,18,21
PICK N PEEL 250ML APPLE,4,227.73112033195022,KEVIAN KENYA LTD,2,18,21
PICK N PEEL 250ML PINEAPPLE JUICE,3,169.45969835145564,KEVIAN KENYA LTD,2,18,21
COKE ZERO SUGAR 300ML,3,96.0,COCA COLA BEVERAGES KENYA LTD,2,18,21
SPRITE SODA PET 2LTS,2,246.46550615496017,COCA COLA BEVERAGES KENYA LTD,2,18,21
SNICKERS 40G SINGLE CHOCO BAR,4,524.6355953905249,RADBONE CLARK LIMITED MARS,2,18,21
BIO 150ML BERRY COCKTAIL YOGHURT,4,356.78155265180635,BIO FOOD PRODUCTS LTD,2,18,21
ROTHMANS SWITCH BLUE 20S,4,1168.002536662703,NOBLE OUTLOOK LIMITED,2,18,21
FANTA PASSION PET 2LTS,2,244.3512442007592,COCA COLA BEVERAGES KENYA LTD,2,18,21
ILARA 1LT MAZIWA LALA  PLASTIC BOTTLE,1,133.6,BROOKSIDE DAIRY LIMITED,2,18,21
TUZO 500ML WHOLE MILK (FINO PACK) 180DAYS,25,1022.4883305480321,BROOKSIDE DAIRY LIMITED,2,19,22
SOKO 2KG MAIZE MEAL,20,2338.34803171512,CAPWELL INDUSTRIES LTD,2,19,22
DAIMA 450ML ESL MAZIWA BORA,17,608.6221331997998,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,19,22
SUPA LOAF WHITE BREAD 600G,2,160.0,MINI BAKERIES NBI  LTD,2,19,22
BIO 1L BARISTA FRESH MILK,2,286.375,BIO FOOD PRODUCTS LTD,2,19,22
SOKO 1KG MAIZE MEAL FLOUR,2,126.80250120250122,CAPWELL INDUSTRIES LTD,2,19,22
COKE ZERO 500ML PET,9,469.26294513955725,COCA COLA BEVERAGES KENYA LTD,2,19,22
AQUAMIST 1LTR SPARKLING WATER,8,608.2075172048704,AQUAMIST LIMITED,2,19,22
AQUAMIST 500ML SPARKLING WATER,8,440.9420376056582,AQUAMIST LIMITED,2,19,22
HIGHLANDS 500ML MINERAL WATER,5,100.00169887449566,HIGHLANDS DRINKS LIMITED,2,19,22
WRIGLEYS ORBIT 10S PEPPERMINT SF,5,274.3690721649485,RADBONE CLARK LIMITED MARS,2,19,22
KABARNET 300ML MINERAL WATER,6,91.37400310719835,KHETIA DRAPERS LTD,2,19,22
SPRITE 330ML CAN REGULAR,5,386.11528512639615,COCA COLA BEVERAGES KENYA LTD,2,19,22
DASANI 500ML MINERAL WATER,4,107.482589061716,COCA COLA BEVERAGES KENYA LTD,2,19,22
COKE 1.25L PET,3,306.75230316889906,COCA COLA BEVERAGES KENYA LTD,2,19,22
PICK N PEEL 250ML PINEAPPLE JUICE,3,169.45969835145564,KEVIAN KENYA LTD,2,19,22
COKE ZERO SUGAR 300ML,3,96.0,COCA COLA BEVERAGES KENYA LTD,2,19,22
DASANI 1L MINERAL WATER,3,138.59057196731618,COCA COLA BEVERAGES KENYA LTD,2,19,22
OREO 55.2G ORIGINAL COOKIES,3,164.913670613563,HASBAH KENYA LTD CADBURY,2,19,22
BIO 150ML BERRY COCKTAIL YOGHURT,4,356.78155265180635,BIO FOOD PRODUCTS LTD,2,19,22
PICK N PEEL 250ML ORANGE JUICE,3,227.1593356819326,KEVIAN KENYA LTD,2,19,22
KRAC KURLS 25G CHILLI LEMON,2,62.53766132186158,PROPACK KENYA LTD,2,19,22
FANTA PASSION PET 2LTS,2,244.3512442007592,COCA COLA BEVERAGES KENYA LTD,2,19,22
