sku,qty,est_cost,supplier,lead_time_days,day_generated,arrival_day
ISINYA 30S EGGS,9,3897.2374722838135,ISINYA FEEDS LIMITED,2,7,10
WRIGLEYS JUICY FRUIT 10S CLASSIC,7,149.33188293188294,RADBONE CLARK LIMITED MARS,2,7,10
COKE PET 2LTS,8,1053.568183996167,COCA COLA BEVERAGES KENYA LTD,2,7,10
WRIGLEYS P.K 10S CHEWING GUM PEPPERMINT,7,149.37096198009698,RADBONE CLARK LIMITED MARS,2,7,10
URBAN STIX 35G BARBEQUE SNACKS,9,252.0,NORDA INDUSTRIES LTD.,2,7,10
PICK N PEEL 250ML APPLE,5,284.66390041493776,KEVIAN KENYA LTD,2,7,10
GOLD CROWN 500ML ASEPTIC LONG LIFE 24,6,234.16634167019924,NEW KENYA COOP CREAMERIES  LTD,2,7,10
MAYERS 500ML SPARKLING WATER PLASTIC,5,297.3342776203966,MALACHITE LIMITED,2,7,10
KERINGET 1LT MINERAL WATER,8,555.9476407914765,COCA COLA BEVERAGES KENYA LTD,2,7,10
WRIGLEYS ORBIT 10S BUBBLEMINT SF,6,329.89412765957445,RADBONE CLARK LIMITED MARS,2,7,10
VELVEX 100S WHITE SERVIETTES,7,650.6942191995815,CHANDARIA INDUSTRIES  LTD,2,7,10
AQUAMIST 1LT MINERAL WATER,6,367.2832291074474,AQUAMIST LIMITED,2,7,10
FANTA ORANGE PET 500ML,5,264.24864556601085,COCA COLA BEVERAGES KENYA LTD,2,7,10
ISINYA 15S EGGS,6,1489.0152066281698,ISINYA FEEDS LIMITED,2,7,10
KRACKLES SALT&VINEGAR 30GM,5,216.7322113965161,PROPACK KENYA LTD,2,7,10
WRIGLEYS P.K 10S CHEWING GUM MENTHOL,5,106.53984575835477,RADBONE CLARK LIMITED MARS,2,7,10
BIO 150ML STRAWBERRY YOGHURT,5,472.8864362474586,BIO FOOD PRODUCTS LTD,2,7,10
DUNHILL 20S DOUBLE CAP,4,1504.0,NOBLE OUTLOOK LIMITED,2,7,10
KNORR 51G 6S CHICKEN CUBES,5,376.9761554312629,UNILEVER KENYA LIMITED,2,7,10
DASANI 1L MINERAL WATER,5,230.9842866121936,COCA COLA BEVERAGES KENYA LTD,2,7,10
ILARA 500ML TNC PLAIN CUP,3,281.88331034482763,BROOKSIDE DAIRY LIMITED,2,7,10
COKE ZERO 2L PET,4,529.8530831099196,COCA COLA BEVERAGES KENYA LTD,2,7,10
SPRITE SODA PET 2LTS,4,492.93101230992033,COCA COLA BEVERAGES KENYA LTD,2,7,10
JIAN 30 PACK YELLOW YOLK EGGS,5,1965.4978301301921,JIAN CEREALS DEPOT,2,7,10
FELIX 85G CAT CHICKEN,3,457.0917181705811,MERIT AFRICA LTD,2,7,10
GREEN FARM 30S Y/YORK EGGS,3,1344.2915026404226,GREEN FARM POULTRY,2,7,10
BROOKSIDE 500ML DAIRY BEST (POUCH),263,11506.65903477049,BROOKSIDE DAIRY LIMITED,2,8,11
TUZO 450ML ESL WHOLE MILK 90DAYS,29,1065.807091581466,BROOKSIDE DAIRY LIMITED,2,8,11
BROOKSIDE 1L FARM FRESH MILK,4,416.0,BROOKSIDE DAIRY LIMITED,2,8,11
FESTIVE 400G FINEST SUPER SEEDED BREAD,5,520.0010752688172,DPL FESTIVE  LIMITED,2,8,11
BROOKSIDE 1L LACTOSE FREE UHT MILK,5,696.8764103909735,BROOKSIDE DAIRY LIMITED,2,8,11
BROOKSIDE 1LT UHT LOWFAT MILK,6,733.9867549668874,BROOKSIDE DAIRY LIMITED,2,8,11
SUPA 400G BUTTER TOAST BREAD,6,312.0107956142817,MINI BAKERIES NBI  LTD,2,8,11
SUPA 400G WHITE SLICED BREAD CT,4,208.0,MINI BAKERIES NBI  LTD,2,8,11
RINSUN 5LT SUNFLOWER OIL,4,5087.888468668892,KAPA OIL REFINERIES LTD,2,8,11
COCA COLA 300ML,10,320.0,COCA COLA BEVERAGES KENYA LTD,2,8,11
ILARA 500ML MAZIWA LALA,6,432.0,BROOKSIDE DAIRY LIMITED,2,8,11
WRIGLEYS ORBIT 10S PEPPERMINT SF,6,329.2428865979382,RADBONE CLARK LIMITED MARS,2,8,11
SPRITE PET 500ML,6,317.24689251767,COCA COLA BEVERAGES KENYA LTD,2,8,11
SPRITE 330ML CAN REGULAR,7,540.5613991769546,COCA COLA BEVERAGES KENYA LTD,2,8,11
DASANI 500ML MINERAL WATER,6,161.223883592574,COCA COLA BEVERAGES KENYA LTD,2,8,11
WRIGLEYS JUICY FRUIT 10S CLASSIC,8,170.6650090650091,RADBONE CLARK LIMITED MARS,2,8,11
WRIGLEYS P.K 10S CHEWING GUM PEPPERMINT,8,170.70967083439655,RADBONE CLARK LIMITED MARS,2,8,11
URBAN STIX 35G BARBEQUE SNACKS,5,140.0,NORDA INDUSTRIES LTD.,2,8,11
PICK N PEEL 250ML TROPICAL MIX,5,283.20212765957444,KEVIAN KENYA LTD,2,8,11
PICK N PEEL 250ML APPLE,6,341.5966804979253,KEVIAN KENYA LTD,2,8,11
GOLD CROWN 500ML ASEPTIC LONG LIFE 24,6,234.16634167019924,NEW KENYA COOP CREAMERIES  LTD,2,8,11
MAYERS 500ML SPARKLING WATER PLASTIC,5,297.3342776203966,MALACHITE LIMITED,2,8,11
SNICKERS 40G SINGLE CHOCO BAR,5,655.7944942381562,RADBONE CLARK LIMITED MARS,2,8,11
WRIGLEYS ORBIT 10S BUBBLEMINT SF,6,329.89412765957445,RADBONE CLARK LIMITED MARS,2,8,11
AQUAMIST 1LT MINERAL WATER,6,367.2832291074474,AQUAMIST LIMITED,2,8,11
FANTA ORANGE PET 500ML,4,211.3989164528087,COCA COLA BEVERAGES KENYA LTD,2,8,11
TENA 10S WHITE TOILET ROLLS,4,1442.1725013804528,AFRICAN COTTON INDUSTRIES LTD,2,8,11
ISINYA 15S EGGS,6,1489.0152066281698,ISINYA FEEDS LIMITED,2,8,11
KRACKLES SALT&VINEGAR 30GM,5,216.7322113965161,PROPACK KENYA LTD,2,8,11
WRIGLEYS P.K 10S CHEWING GUM MENTHOL,5,106.53984575835477,RADBONE CLARK LIMITED MARS,2,8,11
BIO 150ML STRAWBERRY YOGHURT,6,567.4637234969503,BIO FOOD PRODUCTS LTD,2,8,11
DUNHILL 20S DOUBLE CAP,4,1504.0,NOBLE OUTLOOK LIMITED,2,8,11
COKE 1.25L PET,4,409.00307089186543,COCA COLA BEVERAGES KENYA LTD,2,8,11
KNORR 51G 6S CHICKEN CUBES,6,452.3713865175155,UNILEVER KENYA LIMITED,2,8,11
DASANI 1L MINERAL WATER,6,277.18114393463236,COCA COLA BEVERAGES KENYA LTD,2,8,11
BROOKSIDE 500ML SWEET LALA BOTTLE,4,304.0011232011232,BROOKSIDE DAIRY LIMITED,2,8,11
ILARA 500ML TNC PLAIN CUP,4,375.8444137931035,BROOKSIDE DAIRY LIMITED,2,8,11
COKE ZERO 2L PET,5,662.3163538873995,COCA COLA BEVERAGES KENYA LTD,2,8,11
AQUACLEAR 500ML MINERAL WATER,4,100.09270801815433,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,8,11
BROOKSIDE 1L NATURAL LALA BOTTLE,3,396.0025289778715,BROOKSIDE DAIRY LIMITED,2,8,11
SPRITE SODA PET 2LTS,5,616.1637653874004,COCA COLA BEVERAGES KENYA LTD,2,8,11
JIAN 30 PACK YELLOW YOLK EGGS,5,1965.4978301301921,JIAN CEREALS DEPOT,2,8,11
ISINYA 12S EGGS,3,605.2046615446825,ISINYA FEEDS LIMITED,2,8,11
FELIX 85G CAT CHICKEN,3,457.0917181705811,MERIT AFRICA LTD,2,8,11
GREEN FARM 30S Y/YORK EGGS,3,1344.2915026404226,GREEN FARM POULTRY,2,8,11
BROOKSIDE 500ML DAIRY BEST (POUCH),428,18725.66565354285,BROOKSIDE DAIRY LIMITED,2,9,12
ILARA FRESH MILK 500ML SATCHET,105,4722.679588977115,BROOKSIDE DAIRY LIMITED,2,9,12
BROOKSIDE 500ML TR FRESH MILK,54,2806.79645920538,BROOKSIDE DAIRY LIMITED,2,9,12
TUZO 450ML ESL WHOLE MILK 90DAYS,46,1690.5905590602565,BROOKSIDE DAIRY LIMITED,2,9,12
BROOKSIDE 1LT UHT WHOLE MILK,27,3356.6560594795537,BROOKSIDE DAIRY LIMITED,2,9,12
BROOKSIDE 500ML LACTOSE FREE UHT MILK FINO,21,1270.4899393165124,BROOKSIDE DAIRY LIMITED,2,9,12
BROOKSIDE 2LTR FRESH MILK STANDARD BOTTLE,11,2261.1164996659986,BROOKSIDE DAIRY LIMITED,2,9,12
BROOKSIDE 2LTR FRESH MILK WHOLE BOTTLE,7,1438.944925124792,BROOKSIDE DAIRY LIMITED,2,9,12
MOLO UHT MILK 500ML ESL 90DAYS,6,225.0811286185416,BROOKSIDE DAIRY LIMITED,2,9,12
BROOKSIDE 1L FARM FRESH MILK,8,832.0,BROOKSIDE DAIRY LIMITED,2,9,12
BROOKSIDE 1L LACTOSE FREE UHT MILK,8,1115.0022566255577,BROOKSIDE DAIRY LIMITED,2,9,12
BROOKSIDE 1LT UHT LOWFAT MILK,9,1100.980132450331,BROOKSIDE DAIRY LIMITED,2,9,12
SUPA 400G BUTTER TOAST BREAD,8,416.0143941523756,MINI BAKERIES NBI  LTD,2,9,12
BROADWAY 400G WHITE SLICED BREAD,6,312.0,BROADWAYS BAKERY LTD,2,9,12
FESTIVE 300G 6S DELUXE ROLLS,5,480.0,DPL FESTIVE  LIMITED,2,9,12
SUPA 400G WHITE SLICED BREAD CT,5,260.0,MINI BAKERIES NBI  LTD,2,9,12
BIO 1L FRESH SEMI SKIMMED MILK,5,628.325925925926,BIO FOOD PRODUCTS LTD,2,9,12
RINSUN 5LT SUNFLOWER OIL,3,3815.916351501669,KAPA OIL REFINERIES LTD,2,9,12
BROOKSIDE 500ML NATURAL LALA BOTTLE,11,792.023521550284,BROOKSIDE DAIRY LIMITED,2,9,12
ILARA 500ML MAZIWA LALA,9,648.0,BROOKSIDE DAIRY LIMITED,2,9,12
WRIGLEYS ORBIT 10S PEPPERMINT SF,6,329.2428865979382,RADBONE CLARK LIMITED MARS,2,9,12
SPRITE 330ML CAN REGULAR,6,463.3383421516754,COCA COLA BEVERAGES KENYA LTD,2,9,12
DASANI 500ML MINERAL WATER,6,161.223883592574,COCA COLA BEVERAGES KENYA LTD,2,9,12
PICK N PEEL 250ML TROPICAL MIX,5,283.20212765957444,KEVIAN KENYA LTD,2,9,12
PICK N PEEL 250ML APPLE,7,398.5294605809129,KEVIAN KENYA LTD,2,9,12
SNICKERS 40G SINGLE CHOCO BAR,6,786.9533930857874,RADBONE CLARK LIMITED MARS,2,9,12
FANTA ORANGE PET 500ML,4,211.3989164528087,COCA COLA BEVERAGES KENYA LTD,2,9,12
TENA 10S WHITE TOILET ROLLS,5,1802.715626725566,AFRICAN COTTON INDUSTRIES LTD,2,9,12
ISINYA 15S EGGS,4,992.6768044187799,ISINYA FEEDS LIMITED,2,9,12
KRACKLES SALT&VINEGAR 30GM,6,260.0786536758193,PROPACK KENYA LTD,2,9,12
WRIGLEYS P.K 10S CHEWING GUM MENTHOL,6,127.84781491002572,RADBONE CLARK LIMITED MARS,2,9,12
DUNHILL 20S DOUBLE CAP,5,1880.0,NOBLE OUTLOOK LIMITED,2,9,12
COKE 1.25L PET,5,511.2538386148318,COCA COLA BEVERAGES KENYA LTD,2,9,12
KNORR 51G 6S CHICKEN CUBES,7,527.766617603768,UNILEVER KENYA LIMITED,2,9,12
DASANI 1L MINERAL WATER,7,323.37800125707105,COCA COLA BEVERAGES KENYA LTD,2,9,12
SUNLIGHT 175G PURE SOAP YELLOW,4,227.97090423757092,UNILEVER KENYA LIMITED,2,9,12
PILSNER 500ML LAGER BEER,4,668.8000000000001,KENYA BREWERIES LTD,2,9,12
BROOKSIDE 500ML SWEET LALA BOTTLE,5,380.001404001404,BROOKSIDE DAIRY LIMITED,2,9,12
COKE ZERO 2L PET,6,794.7796246648793,COCA COLA BEVERAGES KENYA LTD,2,9,12
AQUACLEAR 500ML MINERAL WATER,5,125.11588502269291,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,9,12
BROOKSIDE 1L NATURAL LALA BOTTLE,6,792.005057955743,BROOKSIDE DAIRY LIMITED,2,9,12
FANTA BLACK CURRANT 350ML PET,3,116.60549850944022,COCA COLA BEVERAGES KENYA LTD,2,9,12
CARTOONS 30G TANGY TOMATO CRISPS,3,135.10461095100865,PROPACK KENYA LTD,2,9,12
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,3,485.01137541528243,UDV KENYA LIMITED,2,9,12
ISINYA 12S EGGS,3,605.2046615446825,ISINYA FEEDS LIMITED,2,9,12
KRAC KURLS 25G CHILLI LEMON,3,93.80649198279237,PROPACK KENYA LTD,2,9,12
FC 100G (30D) COLLAR BACON,3,430.4898122253296,FARMERS CHOICE LTD,2,9,12
FELIX 85G CAT CHICKEN,2,304.72781211372074,MERIT AFRICA LTD,2,9,12
GREEN FARM 30S Y/YORK EGGS,4,1792.38867018723,GREEN FARM POULTRY,2,9,12
BROOKSIDE 500ML DAIRY BEST (POUCH),427,18681.91409827756,BROOKSIDE DAIRY LIMITED,2,10,13
ILARA FRESH MILK 500ML SATCHET,111,4992.54699406152,BROOKSIDE DAIRY LIMITED,2,10,13
TUZO 500ML FRESH MILK (POUCH),51,2407.20263966616,BROOKSIDE DAIRY LIMITED,2,10,13
BROOKSIDE 500ML TR FRESH MILK,61,3170.6404446579295,BROOKSIDE DAIRY LIMITED,2,10,13
TUZO 450ML ESL WHOLE MILK 90DAYS,50,1837.5984337611485,BROOKSIDE DAIRY LIMITED,2,10,13
BROOKSIDE 1LT UHT WHOLE MILK,30,3729.617843866171,BROOKSIDE DAIRY LIMITED,2,10,13
BROOKSIDE 500ML LACTOSE FREE UHT MILK FINO,24,1451.9885020760144,BROOKSIDE DAIRY LIMITED,2,10,13
BROOKSIDE 2LTR FRESH MILK STANDARD BOTTLE,11,2261.1164996659986,BROOKSIDE DAIRY LIMITED,2,10,13
BROOKSIDE 2LTR FRESH MILK WHOLE BOTTLE,8,1644.5084858569053,BROOKSIDE DAIRY LIMITED,2,10,13
BROOKSIDE 1LTR FRESH MILK STANDARD,7,727.9114524508698,BROOKSIDE DAIRY LIMITED,2,10,13
MOLO UHT MILK 500ML ESL 90DAYS,7,262.5946500549652,BROOKSIDE DAIRY LIMITED,2,10,13
BROOKSIDE 1L FARM FRESH MILK,8,832.0,BROOKSIDE DAIRY LIMITED,2,10,13
FESTIVE 400G WHITE SLICED,5,252.00788954635112,DPL FESTIVE  LIMITED,2,10,13
BROADWAY 400G WHITE SLICED BREAD,6,312.0,BROADWAYS BAKERY LTD,2,10,13
FESTIVE 300G 6S DELUXE ROLLS,5,480.0,DPL FESTIVE  LIMITED,2,10,13
SUPA 400G WHITE SLICED BREAD CT,5,260.0,MINI BAKERIES NBI  LTD,2,10,13
BIO 1L FRESH SEMI SKIMMED MILK,6,753.9911111111112,BIO FOOD PRODUCTS LTD,2,10,13
FESTIVE 300G 6S PREM PLAIN BURGER BUNS,5,480.0,DPL FESTIVE  LIMITED,2,10,13
BROADWAY 400G NATURAL BROWN BREAD,3,156.00580832526623,BROADWAYS BAKERY LTD,2,10,13
AMAIZE 2KG PREMIUM MAIZE FLOUR,3,439.58881388621023,CAPWELL INDUSTRIES LTD,2,10,13
BIO 1L BARISTA FRESH MILK,2,286.375,BIO FOOD PRODUCTS LTD,2,10,13
BROOKSIDE 500ML NATURAL LALA BOTTLE,12,864.0256598730372,BROOKSIDE DAIRY LIMITED,2,10,13
ILARA 500ML MAZIWA LALA,10,720.0,BROOKSIDE DAIRY LIMITED,2,10,13
WRIGLEYS ORBIT 10S PEPPERMINT SF,5,274.3690721649485,RADBONE CLARK LIMITED MARS,2,10,13
PICK N PEEL 250ML TROPICAL MIX,5,283.20212765957444,KEVIAN KENYA LTD,2,10,13
SNICKERS 40G SINGLE CHOCO BAR,6,786.9533930857874,RADBONE CLARK LIMITED MARS,2,10,13
TENA 10S WHITE TOILET ROLLS,6,2163.2587520706793,AFRICAN COTTON INDUSTRIES LTD,2,10,13
PREDATOR 400ML ENERGY DRINK PET,4,201.48951451800235,COCA COLA BEVERAGES KENYA LTD,2,10,13
COKE 1.25L PET,6,613.5046063377981,COCA COLA BEVERAGES KENYA LTD,2,10,13
COKE ZERO SUGAR 300ML EMPTY BOTTLE,4,48.0,COCA COLA BEVERAGES KENYA LTD,2,10,13
PICK N PEEL 250ML PINEAPPLE JUICE,5,282.4328305857594,KEVIAN KENYA LTD,2,10,13
SUNLIGHT 175G PURE SOAP YELLOW,5,284.96363029696363,UNILEVER KENYA LIMITED,2,10,13
PILSNER 500ML LAGER BEER,4,668.8000000000001,KENYA BREWERIES LTD,2,10,13
BROOKSIDE 500ML SWEET LALA BOTTLE,6,456.00168480168486,BROOKSIDE DAIRY LIMITED,2,10,13
FANTA ORANGE PET 2LTS,4,491.1442685243826,COCA COLA BEVERAGES KENYA LTD,2,10,13
AQUACLEAR 500ML MINERAL WATER,6,150.1390620272315,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,10,13
BROOKSIDE 1L NATURAL LALA BOTTLE,7,924.0059009483668,BROOKSIDE DAIRY LIMITED,2,10,13
FANTA BLACK CURRANT 350ML PET,4,155.47399801258697,COCA COLA BEVERAGES KENYA LTD,2,10,13
CARTOONS 30G TANGY TOMATO CRISPS,4,180.13948126801154,PROPACK KENYA LTD,2,10,13
BIO 150ML BERRY COCKTAIL YOGHURT,4,356.78155265180635,BIO FOOD PRODUCTS LTD,2,10,13
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,4,646.6818338870432,UDV KENYA LIMITED,2,10,13
OREO 55.2G ORIGINAL COOKIES,3,164.913670613563,HASBAH KENYA LTD CADBURY,2,10,13
ISINYA 12S EGGS,3,605.2046615446825,ISINYA FEEDS LIMITED,2,10,13
KRAC KURLS 25G CHILLI LEMON,4,125.07532264372315,PROPACK KENYA LTD,2,10,13
FC 100G (30D) COLLAR BACON,3,430.4898122253296,FARMERS CHOICE LTD,2,10,13
ILARA FRESH MILK 500ML SATCHET,126,5667.215506772537,BROOKSIDE DAIRY LIMITED,2,11,14
TUZO 500ML FRESH MILK (POUCH),57,2690.40295021512,BROOKSIDE DAIRY LIMITED,2,11,14
BROOKSIDE 500ML TR FRESH MILK,61,3170.6404446579295,BROOKSIDE DAIRY LIMITED,2,11,14
BROOKSIDE 1LT UHT WHOLE MILK,34,4226.900223048327,BROOKSIDE DAIRY LIMITED,2,11,14
BROOKSIDE 500ML LACTOSE FREE UHT MILK FINO,26,1572.9875439156822,BROOKSIDE DAIRY LIMITED,2,11,14
BROOKSIDE 250ML UHT WHOLE MILK,19,638.4073238893708,BROOKSIDE DAIRY LIMITED,2,11,14
BROOKSIDE 2LTR FRESH MILK STANDARD BOTTLE,12,2466.6725450901804,BROOKSIDE DAIRY LIMITED,2,11,14
BROOKSIDE 2LTR FRESH MILK WHOLE BOTTLE,9,1850.0720465890186,BROOKSIDE DAIRY LIMITED,2,11,14
BROOKSIDE 1LTR FRESH MILK STANDARD,7,727.9114524508698,BROOKSIDE DAIRY LIMITED,2,11,14
MOLO UHT MILK 500ML ESL 90DAYS,8,300.1081714913888,BROOKSIDE DAIRY LIMITED,2,11,14
FESTIVE 400G WHITE SLICED,5,252.00788954635112,DPL FESTIVE  LIMITED,2,11,14
BROADWAY 400G WHITE SLICED BREAD,7,364.0,BROADWAYS BAKERY LTD,2,11,14
FESTIVE 300G 6S DELUXE ROLLS,5,480.0,DPL FESTIVE  LIMITED,2,11,14
BIO 1L FRESH SEMI SKIMMED MILK,7,879.6562962962963,BIO FOOD PRODUCTS LTD,2,11,14
FESTIVE 300G 6S PREM PLAIN BURGER BUNS,5,480.0,DPL FESTIVE  LIMITED,2,11,14
BROADWAY 400G NATURAL BROWN BREAD,3,156.00580832526623,BROADWAYS BAKERY LTD,2,11,14
AMAIZE 2KG PREMIUM MAIZE FLOUR,4,586.1184185149469,CAPWELL INDUSTRIES LTD,2,11,14
BIO 1L BARISTA FRESH MILK,2,286.375,BIO FOOD PRODUCTS LTD,2,11,14
BROOKSIDE 500ML NATURAL LALA BOTTLE,12,864.0256598730372,BROOKSIDE DAIRY LIMITED,2,11,14
PICK N PEEL 250ML MANGO,6,339.66087126296526,KEVIAN KENYA LTD,2,11,14
PREDATOR 400ML ENERGY DRINK PET,5,251.86189314750294,COCA COLA BEVERAGES KENYA LTD,2,11,14
COKE ZERO SUGAR 300ML EMPTY BOTTLE,5,60.0,COCA COLA BEVERAGES KENYA LTD,2,11,14
PICK N PEEL 250ML PINEAPPLE JUICE,5,282.4328305857594,KEVIAN KENYA LTD,2,11,14
SUNLIGHT 175G PURE SOAP YELLOW,6,341.95635635635637,UNILEVER KENYA LIMITED,2,11,14
PICK N PEEL 250ML ORANGE JUICE,4,302.8791142425768,KEVIAN KENYA LTD,2,11,14
PILSNER 500ML LAGER BEER,5,836.0000000000001,KENYA BREWERIES LTD,2,11,14
FANTA ORANGE PET 2LTS,5,613.9303356554783,COCA COLA BEVERAGES KENYA LTD,2,11,14
AQUACLEAR 500ML MINERAL WATER,3,75.06953101361574,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,11,14
BROOKSIDE 1L NATURAL LALA BOTTLE,4,528.0033719704953,BROOKSIDE DAIRY LIMITED,2,11,14
BIO 200ML GREEK STYLE YOGHURT VANILLA,4,551.2074074074075,BIO FOOD PRODUCTS LTD,2,11,14
FANTA BLACK CURRANT 350ML PET,5,194.34249751573373,COCA COLA BEVERAGES KENYA LTD,2,11,14
KRAC KURLS 25G TANGY CHEESE,3,93.81484716157206,PROPACK KENYA LTD,2,11,14
CARTOONS 30G TANGY TOMATO CRISPS,4,180.13948126801154,PROPACK KENYA LTD,2,11,14
BIO 150ML BERRY COCKTAIL YOGHURT,5,445.97694081475794,BIO FOOD PRODUCTS LTD,2,11,14
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,5,808.3522923588041,UDV KENYA LIMITED,2,11,14
OREO 55.2G ORIGINAL COOKIES,5,274.8561176892716,HASBAH KENYA LTD CADBURY,2,11,14
KRAC KURLS 25G CHILLI LEMON,3,93.80649198279237,PROPACK KENYA LTD,2,11,14
FC 100G (30D) COLLAR BACON,3,430.4898122253296,FARMERS CHOICE LTD,2,11,14
FC 200G (30D) FRESH SANDWICH HAM,3,704.7437500000001,FARMERS CHOICE LTD,2,11,14
TENA 100S SERVIETTES WHITE,2,159.39459459459465,AFRICAN COTTON INDUSTRIES LTD,2,11,14
OREO 26.25G ORIGINAL,2,70.84137931034483,HASBAH KENYA LTD CADBURY,2,11,14
TUZO 500ML FRESH MILK (POUCH),44,2076.80227735904,BROOKSIDE DAIRY LIMITED,2,12,15
BROOKSIDE 250ML UHT WHOLE MILK,16,537.6061674857859,BROOKSIDE DAIRY LIMITED,2,12,15
BROOKSIDE 1LTR FRESH MILK STANDARD,7,727.9114524508698,BROOKSIDE DAIRY LIMITED,2,12,15
FESTIVE 400G WHITE SLICED,4,201.6063116370809,DPL FESTIVE  LIMITED,2,12,15
FESTIVE 300G 6S PREM PLAIN BURGER BUNS,4,384.0,DPL FESTIVE  LIMITED,2,12,15
BROADWAY 400G NATURAL BROWN BREAD,3,156.00580832526623,BROADWAYS BAKERY LTD,2,12,15
AMAIZE 2KG PREMIUM MAIZE FLOUR,3,439.58881388621023,CAPWELL INDUSTRIES LTD,2,12,15
BIO 1L BARISTA FRESH MILK,2,286.375,BIO FOOD PRODUCTS LTD,2,12,15
PICK N PEEL 250ML MANGO,6,339.66087126296526,KEVIAN KENYA LTD,2,12,15
PREDATOR 400ML ENERGY DRINK PET,5,251.86189314750294,COCA COLA BEVERAGES KENYA LTD,2,12,15
COKE ZERO SUGAR 300ML EMPTY BOTTLE,5,60.0,COCA COLA BEVERAGES KENYA LTD,2,12,15
PICK N PEEL 250ML PINEAPPLE JUICE,5,282.4328305857594,KEVIAN KENYA LTD,2,12,15
PICK N PEEL 250ML ORANGE JUICE,4,302.8791142425768,KEVIAN KENYA LTD,2,12,15
AQUAMIST 1.5LT MINERAL WATER,3,221.40543806646525,AQUAMIST LIMITED,2,12,15
FANTA ORANGE PET 2LTS,4,491.1442685243826,COCA COLA BEVERAGES KENYA LTD,2,12,15
BIO 200ML GREEK STYLE YOGHURT VANILLA,4,551.2074074074075,BIO FOOD PRODUCTS LTD,2,12,15
FANTA BLACK CURRANT 350ML PET,3,116.60549850944022,COCA COLA BEVERAGES KENYA LTD,2,12,15
KRAC KURLS 25G TANGY CHEESE,3,93.81484716157206,PROPACK KENYA LTD,2,12,15
BIO 150ML BERRY COCKTAIL YOGHURT,4,356.78155265180635,BIO FOOD PRODUCTS LTD,2,12,15
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,3,485.01137541528243,UDV KENYA LIMITED,2,12,15
OREO 55.2G ORIGINAL COOKIES,5,274.8561176892716,HASBAH KENYA LTD CADBURY,2,12,15
FC 500G (14D) FRESH SAFARI BEEF SAUSAGE,2,585.8954468802698,FARMERS CHOICE LTD,2,12,15
FANTA PASSION PET 2LTS,3,366.5268663011388,COCA COLA BEVERAGES KENYA LTD,2,12,15
FC 200G (30D) FRESH SANDWICH HAM,2,469.8291666666667,FARMERS CHOICE LTD,2,12,15
BLUE BAND 1KG MED FAT SPREAD,2,765.7983123498319,SUPER SAVERS DISTRIBUTION LTD,2,12,15
TENA 100S SERVIETTES WHITE,3,239.09189189189198,AFRICAN COTTON INDUSTRIES LTD,2,12,15
OREO 26.25G ORIGINAL,1,35.42068965517242,HASBAH KENYA LTD CADBURY,2,12,15
BROOKSIDE 250ML UHT WHOLE MILK,19,638.4073238893708,BROOKSIDE DAIRY LIMITED,2,13,16
AJAB 2KG MAIZE MEAL FLOUR,4,496.8365092073659,GRAIN INDUSTRIES LIMITED,2,13,16
KINGSMIL 400G KUBWA WAO WHITE BREAD,2,104.0,KENAFRIC BAKERY LTD,2,13,16
PICK N PEEL 250ML MANGO,8,452.8811616839537,KEVIAN KENYA LTD,2,13,16
PICK N PEEL 250ML ORANGE JUICE,5,378.598892803221,KEVIAN KENYA LTD,2,13,16
AQUAMIST 1.5LT MINERAL WATER,4,295.207250755287,AQUAMIST LIMITED,2,13,16
BIO 200ML GREEK STYLE YOGHURT VANILLA,5,689.0092592592594,BIO FOOD PRODUCTS LTD,2,13,16
KRAC KURLS 25G TANGY CHEESE,4,125.08646288209607,PROPACK KENYA LTD,2,13,16
ROTHMANS SWITCH BLUE 20S,3,876.0019024970272,NOBLE OUTLOOK LIMITED,2,13,16
FANTA BLACKCURRANT PET 2LTS,3,366.76880796976985,COCA COLA BEVERAGES KENYA LTD,2,13,16
FC 500G (14D) FRESH SAFARI BEEF SAUSAGE,3,878.8431703204046,FARMERS CHOICE LTD,2,13,16
FANTA PASSION PET 2LTS,3,366.5268663011388,COCA COLA BEVERAGES KENYA LTD,2,13,16
FESTIVE TORTILLA WRAP 8 INCH,3,658.7156626506024,DPL FESTIVE  LIMITED,2,13,16
FC 200G (30D) FRESH SANDWICH HAM,2,469.8291666666667,FARMERS CHOICE LTD,2,13,16
BLUE BAND 1KG MED FAT SPREAD,3,1148.6974685247478,SUPER SAVERS DISTRIBUTION LTD,2,13,16
TENA 100S SERVIETTES WHITE,3,239.09189189189198,AFRICAN COTTON INDUSTRIES LTD,2,13,16
OREO 26.25G ORIGINAL,3,106.26206896551724,HASBAH KENYA LTD CADBURY,2,13,16
FRESHA 5L WHOLE MILK,5,1997.8990228013029,GITHUNGURI DAIRY FARMERS,2,14,17
