sku,qty,est_cost,supplier,lead_time_days,day_generated,arrival_day
CELINE TOILET ROLLS 10PACK,20,7062.7426710097725,JUBILEE TISSUE INDUSTRIES LTD,2,1,4
AQUAMIST 500ML 6PK MINERAL WATER,18,1003.1458709461103,AQUAMIST LIMITED,2,1,4
SIMPLIFINE 1KG FROZEN FRENCH FRIES,16,7616.0,BIGCOLD KENYA SIMPLIFINE FROZEN AND CHILLED,2,1,4
BROOKSIDE 200ML DISNEY STRAWBRRY FLV MILK,19,1043.0143084301135,BROOKSIDE DAIRY LIMITED,2,1,4
IL 150G 3PK CLASSIC BATH SOAP,18,5011.200000000001,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
ORCHID VALLEY 1L TROPICAL DELIGHT,20,1404.8736706753111,PREMIER FOODS  LIMITED,2,1,4
CHOICE 500G HALAL MINCED BEEF,18,5298.857346817371,CHOICE MEATS BEEF PLANT,2,1,4
KERICHO GOLD 500G PREMIUM TEA JAR,19,1899.3686010995723,GOLD CROWN BEVERAGES K LTD,2,1,4
STIMOROL 27G 14S INFINITY TROPICAL,16,341.73348964439236,HASBAH KENYA LTD CADBURY,2,1,4
KERINGET 1LT 6PK MINERAL WATER,19,1058.876197109783,COCA COLA BEVERAGES KENYA LTD,2,1,4
BROOKSIDE 150ML DISNEY DF STRWBRRY YOG,17,1597.33875862069,BROOKSIDE DAIRY LIMITED,2,1,4
SIRIMON 250G HALLOUMI CHEESE,17,6786.716206516058,MORANI LIMITED,2,1,4
MC 330G REAL  MAYONNAISE,18,6177.6,BIO FOOD PRODUCTS LTD,2,1,4
LIVELLE KITCHEN TOWEL PINK TWINPACK,15,4548.0,JUBILEE TISSUE INDUSTRIES LTD,2,1,4
WANPY 375G DOG FOOD CHICN&LIVER,16,2649.6000000000004,BRAND ROYALTY LTD,2,1,4
BROOKSIDE 200ML DISNEY CHOCOLATE FLV MILK,17,933.2233285953646,BROOKSIDE DAIRY LIMITED,2,1,4
MILL BAKERS 200G DAZ HONEY FLAVOUR,20,2112.0,MILL BAKERS LIMITED,2,1,4
LIVELLE KITCHEN TOWEL 2PACK,16,4915.200000000001,JUBILEE TISSUE INDUSTRIES LTD,2,1,4
CHAIN KWO 150G SOY SAUCE DARK SUPERIOR,15,1980.0,ROSHNI DIST LTD  R D,2,1,4
SANTA MARIA 400G FUSILLI,16,2123.3454545454547,DEBENHAM AND FEAR LTD,2,1,4
ILARA 500ML FOREST BERRY CUP YOG,18,1691.299862068966,BROOKSIDE DAIRY LIMITED,2,1,4
GOFRUT 1LT MANGO FRUIT DRINK,16,1123.898936540249,EXCEL CHEMICALS LTD,2,1,4
PRIDE 1LT LEMON LIQ DETERGENT,16,3065.6000000000004,CANON CHEMICALS LTD,2,1,4
CLOVERS 700ML WHITE VINEGAR,16,1113.6000000000001,TRI CLOVER INDUSTRIES LTD,2,1,4
FC 400G (14D) FRESH SPICY PORK SAUSAGES,18,5298.857346817371,FARMERS CHOICE LTD,2,1,4
TROP HEAT 150G CHEVDA ORIGINAL,18,893.9193962264151,TROPICAL HEAT LTD,2,1,4
TROP HEAT 100G GARLIC POWDER,16,3200.0,TROPICAL HEAT LTD,2,1,4
KOTEX 40S PANTYLINERS VP,16,2518.1283643892343,KIM FAY EAST AFRICA LTD,2,1,4
BLOOM 9S 3PLY LUXURY TOILET ROLLS,17,6003.331270358306,PROPACK KENYA LTD,2,1,4
LYONS 1LT VANILLA TUB,15,828.3642072213502,RAZCO LTD,2,1,4
MILL BAKERS 500G QUEEN CAKES 12S,14,1478.4,MILL BAKERS LIMITED,2,1,4
TOP CHEF 1KG SALT,18,594.8118260869566,KAMILI PACKERS LIMITED NORMAL,2,1,4
ENIGMA 80ML MINI CLASSIC,16,883.5884877027735,RAZCO LTD,2,1,4
ENIGMA 110ML STD CLASSIC,14,773.1399267399268,RAZCO LTD,2,1,4
BIO 350ML ACTIVE POWER YOGHURT DRINK NATURE,17,1597.33875862069,BIO FOOD PRODUCTS LTD,2,1,4
TROP HEAT 45G GINGER GRND,15,1380.0,TROPICAL HEAT LTD,2,1,4
SUNLIGHT 3.5KG LAVENDER WASHING POWDER,17,16238.400000000001,UNILEVER KENYA LIMITED,2,1,4
BIO 90ML STRAWBERRY YOGHURT 4S,16,1503.377655172414,BIO FOOD PRODUCTS LTD,2,1,4
WANPY 375G DOG FOOD CHICKN&VEG,16,2649.6000000000004,BRAND ROYALTY LTD,2,1,4
ASTONISH 1LT JASMIN WBERRY FLOOR CLEANER,15,9540.0,SPARKLE BRANDS LIMITED,2,1,4
DELAMERE 450ML STRAWBERRY FRUIT YOG CUP,16,1503.377655172414,BROOKSIDE DAIRY LIMITED,2,1,4
BUTTERFLY 1KG MASOOR DAL,15,5628.000000000001,SPICE WORLD LTD,2,1,4
FC 200G (30D) POLONY,15,4415.714455681143,FARMERS CHOICE LTD,2,1,4
CADBURY 80G BOURNVILLE CHOCOLATE,15,2004.9129554655874,HASBAH KENYA LTD CADBURY,2,1,4
KRACKLES 125G BARBQUE,14,617.1115151515153,PROPACK KENYA LTD,2,1,4
DAIMA 150ML NATURAL PROBIOTIC CUP,16,1503.377655172414,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
CHOICE 400G HALAL BEEF BURGER,15,4415.714455681143,CHOICE MEATS BEEF PLANT,2,1,4
DAIMA 500ML VANILLA YOG CUP,16,1503.377655172414,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
DELAMERE 150ML SBERRY FRUIT YOG CUP,16,1503.377655172414,BROOKSIDE DAIRY LIMITED,2,1,4
OLA 200G COOL CRUNCH TORTILA CHIPS,14,726.9205453690645,PROPACK KENYA LTD,2,1,4
KERICHO GOLD 50S TEA BAGS ENVELOPE,15,1499.501527183873,GOLD CROWN BEVERAGES K LTD,2,1,4
SLIM CLOTH PEGS 12PK,13,405.6,JEVANS ENTERPRISES,2,1,4
DAIMA 150G VANILLA YOGHURT CUP,15,1409.4165517241381,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
KERICHO GOLD PURE PEPPERMINT 20S,14,2968.0,GOLD CROWN BEVERAGES K LTD,2,1,4
TROP HEAT 100G CUMINSEEDS GRND,17,3536.0,TROPICAL HEAT LTD,2,1,4
FC 200G (30D) BACK BACON,16,4710.095419393218,FARMERS CHOICE LTD,2,1,4
DL 56G DIP A SNACK,14,1871.2520917678814,GLACIER PRODUCTS LTD 2ND,2,1,4
SANTA MARIA 400G BLACK BEANS IN BRINE,13,1730.864815724816,DEBENHAM AND FEAR LTD,2,1,4
ZINGER STAINLESS NAIL CLIPPER,13,1716.0,JEVANS ENTERPRISES,2,1,4
WANPY 100G CHICKEN SKEWERS #CD-02H,13,4076.8,BRAND ROYALTY LTD,2,1,4
GEISHA 200G SOAP GREEN ALOE N HONEY,14,1220.8,UNILEVER KENYA LIMITED,2,1,4
HARIBO 150G PINK & WHITE CHAMALLOWS HALAL,13,163.54177001986685,ROSHNI DIST LTD  R D,2,1,4
ZESTA 100G  BI-CARBONATE OF SODA (TIN),15,295.42061281337055,TRUFOODS LIMITED T F,2,1,4
USHINDI 175G WHITE SOAP,15,1410.6349615744775,PWANI OIL PRODUCTS LTD.,2,1,4
TROP HEAT 70G POTATO MASALA STICKS,14,617.1115151515153,TROPICAL HEAT LTD,2,1,4
DAIMA 150ML SBERRY  YOGHURT CUP,15,1409.4165517241381,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
DOWNY 900ML POUCH LAVENDER CALM,15,8376.0,HASBAH KENYA LTD P AND G,2,1,4
LAKI LAKI 250ML APPLE GINGER SMOOTHIE,15,1409.4165517241381,LAKI LAKI LIMITED,2,1,4
CIL 1KG RICE BROWN,15,11962.975281384955,CAPWELL INDUSTRIES LTD,2,1,4
FRESHA 500ML VANILLA CUP YOG,15,1409.4165517241381,GITHUNGURI DAIRY FARMERS,2,1,4
JIK 750ML REGULAR 2+1,16,10995.2,TOWFIQ  K  LIMITED HQ,2,1,4
MHARVEST 500G BAG SUPERFAST OATS,14,2788.8,HEALTHY U TWO THOUSAND LTD,2,1,4
USHINDI 800G CREAM MULTI-PURPOSE SOAP,15,1410.6349615744775,PWANI OIL PRODUCTS LTD.,2,1,4
LAKI LAKI 250ML BANANA STRAWBERRY SMOOTHIE,14,1315.4554482758622,LAKI LAKI LIMITED,2,1,4
TROP HEAT 75G CHILLI FLAKES,16,1856.0,TROPICAL HEAT LTD,2,1,4
MAGIC 300ML ENERGY DRINK LEMON,14,1809.2748460445287,KHETIA DRAPERS LTD,2,1,4
TROP HEAT 100G CRISPS TOMATO,15,661.1909090909091,TROPICAL HEAT LTD,2,1,4
BROWNS 250G HALLOUMI CHEESE,14,5589.0604053661655,SUNPOWER PRODUCTS LTD,2,1,4
WHITEWASH 800G WHITE BAR SOAP,14,1316.5926308028456,PWANI OIL PRODUCTS LTD.,2,1,4
DL 1L VANILLA ICECREAM,13,717.9156462585034,GLACIER PRODUCTS LTD G P,2,1,4
OLA 200G LIGHTLY SALTED TORTILA CHIPS,14,726.9205453690645,PROPACK KENYA LTD,2,1,4
FESTIVE 200G HALF POUNDCAKE SLICED CHOCOLATE,13,1372.8000000000002,DPL FESTIVE  LIMITED,2,1,4
DELAMERE 100ML PEAR CARAMEL FRUIT YOG CUP,14,1315.4554482758622,BROOKSIDE DAIRY LIMITED,2,1,4
SIRIMON 200G MATURE CHEDDAR,14,5589.0604053661655,MORANI LIMITED,2,1,4
ENERGIZER AA BATTERY 2PK E91,12,4176.0,HASBAH KENYA LTD,2,1,4
ILARA 250ML FOREST BERRY CUP YOG,15,1409.4165517241381,BROOKSIDE DAIRY LIMITED,2,1,4
CHAINKWO 623ML DARK SOY SAUCE,12,3720.0,ROSHNI DIST LTD  R D,2,1,4
IL 125G CLASSIC BATH SOAP SP331,15,1068.0,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
LAKI LAKI 250ML PINEAPPLE PASSION SMOOTHIE,15,1409.4165517241381,LAKI LAKI LIMITED,2,1,4
BIO 90ML YOGHURT GUAVA/MORINGA,13,1221.4943448275865,BIO FOOD PRODUCTS LTD,2,1,4
BOOCH 300ML RASPBERRY DRINK,13,1160.1524852006287,HOUSE OF BOOCH LIMITED,2,1,4
M&M 45G PEANUT CHOCOLATE,15,2004.9129554655874,RADBONE CLARK LIMITED MARS,2,1,4
MF 400G ORIGINAL FRESH DISHWASHING PASTE,14,2912.0,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
FC 200G (30D) FRESH SANDWICH BEEF,15,4415.714455681143,FARMERS CHOICE LTD,2,1,4
DELAMERE 3LTR VANILLA YOGHURT,13,1221.4943448275865,BROOKSIDE DAIRY LIMITED,2,1,4
NIVEA 50ML IBNW MEN ROLL ON,13,5408.0,BEIERSDORF EAST AFRICA LTD HQ,2,1,4
CLUB SODA 500ML TANGAWIZI,16,851.0448403046281,HIGHLANDS DRINKS LIMITED,2,1,4
GREEN FARM 20PK Y/YORK EGGS,15,4937.170306694835,GREEN FARM POULTRY,2,1,4
SNAPPY TOM 85G POUCH CAT FOOD BEEF & VEG,18,2742.5503090234865,MERIT AFRICA LTD,2,1,4
KENYA CANE 350ML,13,2635.8688524590166,UDV KENYA LIMITED,2,1,4
KELLOGGS 450G CORNFLAKES,15,10248.0,HASBAH KENYA LTD,2,1,4
AQUAMIST 500ML PINEAPPLE FLAVOURED WATER,16,891.6852186187648,AQUAMIST LIMITED,2,1,4
LU 129.6G BISCUITS WHEATABLE  HIGH FIBRE FP,15,824.5683530678149,HASBAH KENYA LTD CADBURY,2,1,4
KCC 500ML SBERRY YOG CUP (205),16,1503.377655172414,NEW KENYA COOP CREAMERIES  LTD,2,1,4
NATURALLI 300G HIMALAYAN IODISED SEA SALT,14,462.6314202898551,HEALTHY U TWO THOUSAND LTD,2,1,4
FC 1KG (14D) SPICY BEEF VALUE PACK  SAUSAGES,14,4121.333491969066,FARMERS CHOICE LTD,2,1,4
CLUB SODA 500ML BLACKCURRANT,13,691.4739327475104,HIGHLANDS DRINKS LIMITED,2,1,4
HC 500G CHEESE PORTION MOZZARELLA,13,5189.841804982868,HAPPY COW LIMITED,2,1,4
ILARA 150ML STRAWBERRY YOGHURT CUP,14,1315.4554482758622,BROOKSIDE DAIRY LIMITED,2,1,4
AQUAMIST 500ML FRUTZ FRUIT DRINK APPLE,14,1249.3949840622156,AQUAMIST LIMITED,2,1,4
FC 200G (30D) FRESH CHICKEN BRAWN,14,4121.333491969066,FARMERS CHOICE LTD,2,1,4
DAIMA 250ML CHOCOLATE FLAVOURED MILK PET,14,768.5368588432415,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
FC 200G (30D) FRESH BEEF BACON,14,4121.333491969066,FARMERS CHOICE LTD,2,1,4
ROYCO 200G BEEF ORG MCHUZI MIX TUB,14,1904.0,UNILEVER KENYA LIMITED,2,1,4
MOHAWK KOMBUCHA 500ML LIMADE DRINK,13,1160.1524852006287,ROYAL BREKKERS LIMITED,2,1,4
BOOCH 300ML HIBISCUS LEMON DRINK,13,1160.1524852006287,HOUSE OF BOOCH LIMITED,2,1,4
FAY 30CMX5M FOIL,12,1248.0,KIM FAY EAST AFRICA LTD,2,1,4
TROP HEAT 100G CURRY POWDER JAR,13,1664.0,TROPICAL HEAT LTD,2,1,4
BARAKA CATERING 200G TEA BAGS 100S,17,1699.4350641417227,GOLD CROWN BEVERAGES K LTD,2,1,4
FESTIVE 400G POUNDCAKE SLICED COFFEE,12,1267.2,DPL FESTIVE  LIMITED,2,1,4
DELAMERE 150ML PEAR CARAMEL FRUIT YOG CUP,14,1315.4554482758622,BROOKSIDE DAIRY LIMITED,2,1,4
FRUSION 6*150ML ASSORTED YOGHURT,13,1221.4943448275865,RAZCO LTD,2,1,4
JAVA 90G LOVE COOKIES,11,604.6834589163976,NAIROBI JAVA HOUSE LTD,2,1,4
TOSS 500G LAVENDER DETERGENT SATCHET,12,1920.0,KAPA OIL REFINERIES LTD,2,1,4
KELLOGGS 500G CRUNCHYNUT CORNFLAKES,13,9869.6,HASBAH KENYA LTD,2,1,4
ILARA 150ML FOREST BERRY CUP YOG,13,1221.4943448275865,BROOKSIDE DAIRY LIMITED,2,1,4
FRESH KENCHIC 250G SMOKED SAUSAGE,14,4121.333491969066,KENCHIC FROZEN,2,1,4
PEARL 1KG PISHORI RICE FORTIFIED,13,10367.911910533629,CAPWELL INDUSTRIES LTD,2,1,4
BOOCH 300ML PASSION BAOBAB DRINK,14,1249.3949840622156,HOUSE OF BOOCH LIMITED,2,1,4
FACE TOWEL HEAVY WHITE 12X12,12,1152.0,SHAMULA LIMITED,2,1,4
BOOCH 300ML STRAWBERRY DRINK,12,1070.909986339042,HOUSE OF BOOCH LIMITED,2,1,4
BROOKSIDE 250ML STRAWBERRY 6PK,13,713.641368925867,BROOKSIDE DAIRY LIMITED,2,1,4
RELOAD 500ML ISOTONIC DRINK LEMON,12,1550.8070108953102,EXCEL CHEMICALS LTD,2,1,4
MANJI 200G MARIE BISCUIT,12,659.654682454252,MANJI FOOD INDUSTRIES LTD,2,1,4
KETEPA 100S TAGGED TEA BAGS CATERING,13,1299.5679902260233,KENYA TEA PACKERS KETEPA,2,1,4
ORCHID VALLEY 1L GUAVA DELIGHT TP,12,842.9242024051867,PREMIER FOODS  LIMITED,2,1,4
ROYCO 500G BEEF ORG MCHUZI MIX,13,3536.0,UNILEVER KENYA LIMITED,2,1,4
MILL BAKERS 750G  FAMILY MADEIRA,13,1372.8000000000002,MILL BAKERS LIMITED,2,1,4
FESTIVE 250G CUPCAKE 6PC VANILLA,14,1478.4,DPL FESTIVE  LIMITED,2,1,4
MF 750ML ANT-B D/WASHING LIQUID ORANGE,14,3348.8,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
FC 400G (14D) FRESH SPICY BEEF SAUSAGES,14,4121.333491969066,FARMERS CHOICE LTD,2,1,4
SIRIMON 500G MOZARELLA CHEESE,15,5988.279005749463,MORANI LIMITED,2,1,4
AQUAMIST 500ML LEMON ICE TEA,12,1070.909986339042,AQUAMIST LIMITED,2,1,4
JIK BLEACH 1.5LT REGULAR PERFUMED,12,7660.800000000001,TOWFIQ  K  LIMITED HQ,2,1,4
BROWNS 200G CHICK PEAS HUMMUS,11,328.82803738317756,SUNPOWER PRODUCTS LTD,2,1,4
CHEESE LOVE 250G FETA PLAIN,11,4391.404604216273,SUNPOWER PRODUCTS LTD,2,1,4
BROWNS 250ML GREEK YOGHURT BERRY,12,1127.5332413793105,SUNPOWER PRODUCTS LTD,2,1,4
KO 330ML PASSION ICE TEA CAN,13,2101.7159601328904,SAVANNAH BRANDS COMPANY LIMITED,2,1,4
ENIGMA 80ML MINI SALTED CARAMEL,12,662.6913657770801,RAZCO LTD,2,1,4
CIL 1KG BLENDED RICE,12,9570.380225107965,CAPWELL INDUSTRIES LTD,2,1,4
KOTEX 20S SINGLE WRAPPED PANTYLINERS,11,1731.2132505175987,KIM FAY EAST AFRICA LTD,2,1,4
DL 250G CHOCOLATE SPREAD,11,1470.269500674764,GLACIER PRODUCTS LTD 2ND,2,1,4
MF 200G D/WASHING PASTE ZESTY LEMON,12,844.8000000000001,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
QUEEN DELI 200G HUMMUS,12,3532.5715645449136,LEMOC LIMITED,2,1,4
MHARVEST 500G JUMBO OATS BAG,14,2788.8,HEALTHY U TWO THOUSAND LTD,2,1,4
BROWNS 200G SOUR CREAM,12,3385.910233393178,SUNPOWER PRODUCTS LTD,2,1,4
BROWNS 250ML GOAT YOGHURT NATURAL,12,1127.5332413793105,SUNPOWER PRODUCTS LTD,2,1,4
JEVANS ASSORTED COMBS,12,624.0,JEVANS ENTERPRISES,2,1,4
FRUSION 6*100ML ASSORTED YOGHURT,12,1127.5332413793105,RAZCO LTD,2,1,4
AQUAMIST 500ML FRUTZ FRUIT DRINK MANGO,13,1160.1524852006287,AQUAMIST LIMITED,2,1,4
KENTASTE 250ML COCONUT MILK,12,697.3210537588349,CHANDARIA INDUSTRIES  LTD KENTASTE,2,1,4
SANTA MARIA 500ML EXTRA VIRGIN OLIVE OIL,11,14740.0,DEBENHAM AND FEAR LTD,2,1,4
FESTIVE 200G CUPCAKE 8PC VANILLA,11,1161.6000000000001,DPL FESTIVE  LIMITED,2,1,4
FITCH&LEEDES 200ML CAN TONIC LITE,11,1778.3750431893689,SLATER AND WHITTAKER LTD,2,1,4
BOOCH 300ML ELDERFLOWER DRINK,12,1070.909986339042,HOUSE OF BOOCH LIMITED,2,1,4
FC 200G (30D) FRESH RINDLESS BACON,11,3238.190600832838,FARMERS CHOICE LTD,2,1,4
IGLOO 120ML COTTON CANDY CONE,11,607.4670852956567,CRYSTAL FROZEN AND CHILLED FOODS LTD,2,1,4
BOKOMO 1KG SQ MORNING OATS,11,4127.200000000001,WEETABIX EAST AFRICA LTD HQ,2,1,4
TROPNUTS 50G EXOTIC NUT MIX,13,665.6,TROPICAL HEAT LTD,2,1,4
DOWNY 900ML POUCH SUNRISE FRESH,12,6700.799999999999,HASBAH KENYA LTD P AND G,2,1,4
BROOKSIDE 250ML FRUITNESS VANILLA CUP,13,1221.4943448275865,BROOKSIDE DAIRY LIMITED,2,1,4
FAY MULTI PURPOSE JUMBO ROLL,10,3000.0,KIM FAY EAST AFRICA LTD,2,1,4
KITCHEN TOWEL HEAVY SQUARE 11X11,10,872.0,SHAMULA LIMITED,2,1,4
MILL BAKERS 150G MINI HEARTS,10,1056.0,MILL BAKERS LIMITED,2,1,4
NIVEA DEO AQUA COOL ROLL ON 50ML(82886),10,4160.0,BEIERSDORF EAST AFRICA LTD HQ,2,1,4
NUVITA 200G CRUNCHY GINGER BISCUITS,10,549.7122353785433,MJENGO LIMITED,2,1,4
KASUKU 500G COOKING FAT,11,1892.0,KAPA OIL REFINERIES LTD,2,1,4
KABARNET 20LT MINERAL WATER,10,557.3032616367279,KHETIA DRAPERS LTD,2,1,4
MANJI 1KG JAR GINGERSNAPS,10,549.7122353785433,MANJI FOOD INDUSTRIES LTD,2,1,4
NUTEEZ 400G PEANUT BUTTER CRUNCHY,10,2352.0,JETLAK FOODS LTD,2,1,4
AQUAMIST 500ML FRUTZ FRUIT DRINK TROPICAL,11,981.6674874774551,AQUAMIST LIMITED,2,1,4
KIENYEJI POULTRY EGGS 15PK,12,3949.736245355868,KIENYEJI POULTRY PRODUCTS,2,1,4
CAPT MORGAN 750ML GOLD,11,2230.3505674653215,UDV KENYA LIMITED,2,1,4
DL 150G YOGHURT KIWI APPLE,11,1033.5721379310346,GLACIER PRODUCTS LTD 2ND,2,1,4
KETEPA 250G SAFARI PURE TEA,10,999.6676847892486,KENYA TEA PACKERS KETEPA,2,1,4
FC 400G (30D) FRESH COLLAR BACON,12,3532.5715645449136,FARMERS CHOICE LTD,2,1,4
TUZO 200G YOGHURT VANILLA,11,1033.5721379310346,BROOKSIDE DAIRY LIMITED,2,1,4
FACE TOWEL PLAIN HEAVY  12X12,10,872.0,SHAMULA LIMITED,2,1,4
NUTEEZ 400G PEANUT BUTTER SMOOTH,13,3068.0,JETLAK FOODS LTD,2,1,4
BUTTERFLY 1KG CHANNA DAL,10,2952.0,SPICE WORLD LTD,2,1,4
BROOKSIDE 500ML VANILLA YOG TR,11,1033.5721379310346,BROOKSIDE DAIRY LIMITED,2,1,4
BIO 500ML DAIRY WHIPPING CREAM,11,3103.75104727708,BIO FOOD PRODUCTS LTD,2,1,4
SUNLIGHT 500G 2IN1 LAVENDER WASHING POWDER,10,1560.0,UNILEVER KENYA LIMITED,2,1,4
ZESTA 300ML WHITE VINEGAR,10,392.0,TRUFOODS LIMITED T F,2,1,4
TROP HEAT 100G ONION POWDER JAR,10,1520.0,TROPICAL HEAT LTD,2,1,4
TROP HEAT 100G GARAM MASALA,11,2376.0,TROPICAL HEAT LTD,2,1,4
HAPPY COW 150G CHEDDAR CHEESE SLICES,11,4391.404604216273,CRYSTAL FROZEN AND CHILLED FOODS LTD,2,1,4
ALWAYS PANTYLINERS N ECONOMY *40,10,1573.8302277432715,HASBAH KENYA LTD P AND G,2,1,4
VELVEX 530ML WINDOW CLEANER LEMON FRESH,10,1520.0,CHANDARIA INDUSTRIES  LTD,2,1,4
PRIDE 800G LIME DISH WASHING PASTE,10,3176.0,CANON CHEMICALS LTD,2,1,4
CAREX 200ML H/W ALOE VERA DOY,11,1408.0,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
MOHAWK KOMBUCHA 500ML PEACH PUNCH DRINK,10,892.4249886158682,ROYAL BREKKERS LIMITED,2,1,4
MILL BAKERS 450G ENGLISH MUFFINS 8PCS,11,1161.6000000000001,MILL BAKERS LIMITED,2,1,4
SANTA MARIA 400G BAKED BEANS IN TOMATO SAUCE,9,1198.2910262710266,DEBENHAM AND FEAR LTD,2,1,4
VASELINE 240ML PURE PJELLY ORIGINAL,10,2712.0,UNILEVER KENYA LIMITED,2,1,4
MOHAWK KOMBUCHA 500ML MANGO MAGIC DRINK,9,803.1824897542814,ROYAL BREKKERS LIMITED,2,1,4
SANTA MARIA 1LT EXTRA VIRGIN OLIVE OIL,11,24534.4,DEBENHAM AND FEAR LTD,2,1,4
ENERGIZER 3V LITHIUM ECR 2032,10,1320.0,HASBAH KENYA LTD,2,1,4
GILANI 250G M&E PET BILTONG DRY,9,9496.800000000001,GILANI GOURMET LTD,2,1,4
TROP HEAT 150G KENYAN CHEVDA SWEET(TAMU),10,496.6218867924528,TROPICAL HEAT LTD,2,1,4
PURE HEALTH 500G PURE SEA SALT,9,297.4059130434783,WINNIES PURE HEALTH PRODUCTS LIMITED,2,1,4
QUEEN DELI 200G PIZZA MOZARELLA ITALIAN,10,3992.1860038329755,LEMOC LIMITED,2,1,4
AXE 150ML APOLLO AEROSOL PROMO,10,7200.0,UNILEVER KENYA LIMITED,2,1,4
MF 800G ANTI-B D/WASHING PASTE ORANGE,11,3696.0,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
OOHI LALA 250ML MANGO YOG DRINK,9,845.649931034483,RAZCO LTD,2,1,4
DELAMERE 3L PREM VANILLA FRUIT YOGHURT,10,939.6110344827588,BROOKSIDE DAIRY LIMITED,2,1,4
FROZEN KENCHIC 750G CHICKEN THIGH B/LESS,10,7000.0,KENCHIC FROZEN,2,1,4
254 SAND TRAP 330ML BEER,11,2012.4835131264917,254 BREWING COMPANY LIMITED,2,1,4
NUZIWA 1LT ALMOND MILK ORIGNAL,9,3456.0,JETLAK FOODS LTD,2,1,4
FC 100G (3M) CAMPOFRIO SALAMI PALACIEGO,9,2649.4286734086854,FARMERS CHOICE LTD,2,1,4
MOHAWK KOMBUCHA 500ML BERRICIOUS DRINK,10,892.4249886158682,ROYAL BREKKERS LIMITED,2,1,4
BROOKSIDE 150ML FRUITNESS MIXED BERRIES CUP,10,939.6110344827588,BROOKSIDE DAIRY LIMITED,2,1,4
58 GIN&TONIC 330ML THE CLASSIC,10,1835.5397854082241,SAVANNAH BRANDS COMPANY LIMITED,2,1,4
HC 100G CHEESE PORTION PARMESAN GRATED,10,3992.1860038329755,HAPPY COW LIMITED,2,1,4
BROWNS 250ML GOAT YOGHURT HONEY,10,939.6110344827588,SUNPOWER PRODUCTS LTD,2,1,4
ILARA 150ML TNC MANGO CUP,11,1033.5721379310346,BROOKSIDE DAIRY LIMITED,2,1,4
FC 200G (30D) GARLIC SALAMI,10,2943.8096371207616,FARMERS CHOICE LTD,2,1,4
SESIA 500ML HONEY  SQUEEZE,10,3440.0,SESIA LIMITED,2,1,4
ILARA 250ML TNC MANGO CUP,10,939.6110344827588,BROOKSIDE DAIRY LIMITED,2,1,4
CHROME 750ML GIN,10,2027.5914249684743,UDV KENYA LIMITED,2,1,4
CADBURY 125G DRINKING CHOCOLATE JAR,10,847.3482196741098,HASBAH KENYA LTD CADBURY,2,1,4
BIO 150ML YOGHURT GUAVA/MORINGA,13,1221.4943448275865,BIO FOOD PRODUCTS LTD,2,1,4
HARIBO 80G PEACHES HALAL,10,125.80136155374373,ROSHNI DIST LTD  R D,2,1,4
GEISHA 200G SOAP PINK N HONEY,10,864.0,UNILEVER KENYA LIMITED,2,1,4
BIO FOB 200ML BLUEBERRY YOGHURT,10,939.6110344827588,BIO FOOD PRODUCTS LTD,2,1,4
FRUSION 150ML CUP VANILLA YOGHURT,9,845.649931034483,RAZCO LTD,2,1,4
SAFISHA 400G LEMON DISHWASHING PASTE,9,1512.0,SUNDRIES BARGAIN NAIROBI LTD,2,1,4
FC 400G (14D) FRESH MEATY BEEF SAUSAGES,9,2649.4286734086854,FARMERS CHOICE LTD,2,1,4
FRESH KENCHIC 500G CHICKEN SMOKED SAUSAGE,9,2649.4286734086854,KENCHIC FROZEN,2,1,4
DELAMERE 450ML PEAR CARAMEL FRUIT YOG CUP,9,845.649931034483,BROOKSIDE DAIRY LIMITED,2,1,4
LAKI LAKI 450ML GREEK YOGHURT VANILLA,10,939.6110344827588,LAKI LAKI LIMITED,2,1,4
BROOKSIDE 250ML FRUITNESS MIXED BERRIES CUP,9,845.649931034483,BROOKSIDE DAIRY LIMITED,2,1,4
DL 150G YOGHURT STRAWBERRY,9,845.649931034483,GLACIER PRODUCTS LTD 2ND,2,1,4
ENERGIZER AA BATTERY 4+2 E91 BP6,9,5616.0,HASBAH KENYA LTD,2,1,4
SUNLIGHT 3.5KG SPRING WASHING POWDER,9,8596.800000000001,UNILEVER KENYA LIMITED,2,1,4
IL 175G CLASSIC BATH SOAP.,10,1200.0,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
FC 200G (30D) CHICKEN SANDWICH SLICES,9,2649.4286734086854,FARMERS CHOICE LTD,2,1,4
