sku,qty,est_cost,supplier,lead_time_days,day_generated,arrival_day
AQUAMIST 1LT MINERAL WATER,8,489.71097214326323,AQUAMIST LIMITED,2,2,5
VELVEX SNOW WHITE 10 PACK,7,2560.4669683257916,CHANDARIA INDUSTRIES  LTD,2,2,5
ISINYA 15S EGGS,8,1985.3536088375597,ISINYA FEEDS LIMITED,2,2,5
BROOKSIDE 500ML SWEET LALA BOTTLE,9,684.0025272025273,BROOKSIDE DAIRY LIMITED,2,2,5
LEADAV YELLOW YOLK EGGS 30PACK TRAY,6,2342.5035040431267,LEADAV POULTRY FARM LTD,2,2,5
BIO 200ML GREEK STYLE YOGHURT VANILLA,9,1240.2166666666667,BIO FOOD PRODUCTS LTD,2,2,5
ILARA 500ML TNC PLAIN CUP,8,751.688827586207,BROOKSIDE DAIRY LIMITED,2,2,5
AQUAMIST 1.5LT MINERAL WATER,6,442.8108761329305,AQUAMIST LIMITED,2,2,5
BROOKSIDE 1L NATURAL LALA BOTTLE,9,1188.0075869336144,BROOKSIDE DAIRY LIMITED,2,2,5
AQUAMIST 5LT MINERAL WATER,5,856.1073544789123,AQUAMIST LIMITED,2,2,5
SOFTLEAF 10S VIRGIN TOILET PAPER,5,1727.448879168945,KAPA OIL REFINERIES LTD,2,2,5
FANTA BLACK CURRANT 350ML PET,6,233.21099701888045,COCA COLA BEVERAGES KENYA LTD,2,2,5
BIO 150ML MANGO YOGHURT,7,662.9134099616858,BIO FOOD PRODUCTS LTD,2,2,5
BIO 150ML BERRY COCKTAIL YOGHURT,8,713.5631053036127,BIO FOOD PRODUCTS LTD,2,2,5
OXYRICH 1L SPRING WATER,5,186.463524854745,AQUAMIST LIMITED,2,2,5
BROOKSIDE 500G SALTED BUTTER,5,3004.56735340729,BROOKSIDE DAIRY LIMITED,2,2,5
FANTA ORANGE PET 2LTS,5,613.9303356554783,COCA COLA BEVERAGES KENYA LTD,2,2,5
LEADAV YELLOW YOLK EGGS 6PACK,4,1316.578748451956,LEADAV POULTRY FARM LTD,2,2,5
ROTHMANS SWITCH BLUE 20S,7,2044.0044391597303,NOBLE OUTLOOK LIMITED,2,2,5
COKE ZERO 2L PET,5,662.3163538873995,COCA COLA BEVERAGES KENYA LTD,2,2,5
SPRITE SODA PET 2LTS,4,492.93101230992033,COCA COLA BEVERAGES KENYA LTD,2,2,5
BROOKSIDE 250G PROBIOTIC FRUIT CUP YOGHURT VANILLA,7,520.0962993086621,BROOKSIDE DAIRY LIMITED,2,2,5
STONEY ZERO 500ML  PET,5,265.9515125951963,COCA COLA BEVERAGES KENYA LTD,2,2,5
QUENCHER 18L MIN WATER PET,4,1627.2864127345083,EXCEL CHEMICALS LTD,2,2,5
BROOKSIDE 250ML STRAWBERRY,6,329.2883634100809,BROOKSIDE DAIRY LIMITED,2,2,5
BIO 90ML VANILLA,6,379.20000000000005,BIO FOOD PRODUCTS LTD,2,2,5
FC 500G (14D) FRESH SAFARI BEEF SAUSAGE,6,1757.6863406408092,FARMERS CHOICE LTD,2,2,5
BROOKSIDE 250G NATURAL PROBIOTIC YOGHURT,7,520.2264490714688,BROOKSIDE DAIRY LIMITED,2,2,5
SUNRICE 5KG RICE BASMATI,4,4419.634207525656,KRISH COMMODITIES LTD,2,2,5
FC 500G (14D) FRESH CLASSIC PORK SAUSAGE,6,1766.2857822724568,FARMERS CHOICE LTD,2,2,5
FC 200G (30D) FRESH SANDWICH HAM,6,1409.4875000000002,FARMERS CHOICE LTD,2,2,5
FC 100G (30D) COLLAR BACON,6,860.9796244506592,FARMERS CHOICE LTD,2,2,5
FC 1KG (14D) FRESH PORK VALUE PACK,5,2804.479683042789,FARMERS CHOICE LTD,2,2,5
FESTIVE TORTILLA WRAP 8 INCH,3,658.7156626506024,DPL FESTIVE  LIMITED,2,2,5
JAMAA 1KG BAR SOAP CREAM,3,282.1269923148955,KAPA OIL REFINERIES LTD,2,2,5
DELAMERE 250ML PREM WILD BERRIES YOG CUP,4,277.15596153846155,BROOKSIDE DAIRY LIMITED,2,2,5
BIO 90ML NATURAL Y0GHURT,5,316.0,BIO FOOD PRODUCTS LTD,2,2,5
TOILEX WHITE 10S,3,885.6441041347628,CHANDARIA INDUSTRIES  LTD,2,2,5
FC 1KG (14D) BEEF VALUE SAUSAGES,4,2275.967981154299,FARMERS CHOICE LTD,2,2,5
LEADAV YELLOW YOLK EGGS 15PACK,3,987.434061338967,LEADAV POULTRY FARM LTD,2,2,5
NEPTUNE 10S BLENDED TOILET PAPER,4,1177.5148936170215,KAPA OIL REFINERIES LTD,2,2,5
MINUTE MAID 1L APPLE JUICE,3,345.98922413793105,COCA COLA BEVERAGES KENYA LTD,2,2,5
BROOKSIDE 1LT NATURAL YOGHURT,3,540.0,BROOKSIDE DAIRY LIMITED,2,2,5
FANTA BLACKCURRANT PET 2LTS,3,366.76880796976985,COCA COLA BEVERAGES KENYA LTD,2,2,5
FC 200G (30D) FRESH STREAKY BACON,3,1065.7313069908814,FARMERS CHOICE LTD,2,2,5
DELAMERE 250ML VANILLA FRUIT YOG CUP,3,281.88331034482763,BROOKSIDE DAIRY LIMITED,2,2,5
BROOKSIDE 250ML VANILLA,3,164.72875779920594,BROOKSIDE DAIRY LIMITED,2,2,5
BIO 500ML COOKING CREAM LONG LIFE,5,1410.795930580491,BIO FOOD PRODUCTS LTD,2,2,5
MINUTE MAID 400ML APPLE JUICE,2,126.31051268772659,COCA COLA BEVERAGES KENYA LTD,2,2,5
QUENCHER 10LT MINERAL WATER PET,3,717.6,EXCEL CHEMICALS LTD,2,2,5
FANTA PASSION PET 2LTS,3,366.5268663011388,COCA COLA BEVERAGES KENYA LTD,2,2,5
BROOKSIDE 250G SALTED BUTTER,3,1014.4472423398331,BROOKSIDE DAIRY LIMITED,2,2,5
TUZO 500G MAZIWA LALA SATCHET,3,281.88331034482763,BROOKSIDE DAIRY LIMITED,2,2,5
FESTIVE 400G MILKY WHITE SLICED,66,3432.01528928013,DPL FESTIVE  LIMITED,2,3,6
BROOKSIDE 1LT UHT WHOLE MILK,54,6713.3121189591075,BROOKSIDE DAIRY LIMITED,2,3,6
NATURES 400G GOLD WHITE,59,3068.016546308631,DPL FESTIVE  LIMITED,2,3,6
BIO 2L WHOLE FRESH MILK,59,15027.144182726624,BIO FOOD PRODUCTS LTD,2,3,6
FESTIVE 600G FAMILY WHITE BREAD,58,4640.034083472455,DPL FESTIVE  LIMITED,2,3,6
FESTIVE 800G WHITE MILKY BREAD,57,5928.0,DPL FESTIVE  LIMITED,2,3,6
JOGOO 2KG MAIZE MEAL,33,3828.171962616823,UNGA LTD,2,3,6
BROOKSIDE 500ML LACTOSE FREE UHT MILK FINO,55,3327.473650590866,BROOKSIDE DAIRY LIMITED,2,3,6
TUZO 500ML WHOLE MILK (FINO PACK) 180DAYS,51,2085.876194317985,BROOKSIDE DAIRY LIMITED,2,3,6
BROOKSIDE 250ML UHT WHOLE MILK,48,1612.8185024573577,BROOKSIDE DAIRY LIMITED,2,3,6
NATURES 600G WHITE BREAD,45,3600.0356211208064,DPL FESTIVE  LIMITED,2,3,6
EXE 2KG ALL PURPOSE FLOUR,25,3202.2956005931787,UNGA LTD,2,3,6
AJAB 2KG HOME BAKING FLOUR,15,1916.1424161350074,GRAIN INDUSTRIES LIMITED,2,3,6
BIO 1L FRESH WHOLE MILK,26,3554.3454568624957,BIO FOOD PRODUCTS LTD,2,3,6
PEMBE 2KG MAIZE MEAL,16,1881.6631012847329,PEMBE FLOUR MILLS,2,3,6
ILARA  POUCH FRESH MILK 1LTR,24,2247.2081509938203,BROOKSIDE DAIRY LIMITED,2,3,6
SOKO 2KG MAIZE MEAL,17,1987.5958269578523,CAPWELL INDUSTRIES LTD,2,3,6
RINA 5LT VEGETABLE OIL,13,12660.30865051903,KAPA OIL REFINERIES LTD,2,3,6
BROOKSIDE 2LTR FRESH MILK STANDARD BOTTLE,21,4316.676953907816,BROOKSIDE DAIRY LIMITED,2,3,6
NATURES 800G WHITE BREAD,19,1976.0309362279515,DPL FESTIVE  LIMITED,2,3,6
PEMBE 2KG HOMEBAKING,15,1831.5069953364423,PEMBE FLOUR MILLS,2,3,6
FESTIVE 600G FAMILY BRWN BREAD,20,1600.0039603960397,DPL FESTIVE  LIMITED,2,3,6
FESTIVE 400G WHOLE MEAL,17,884.0059285091544,DPL FESTIVE  LIMITED,2,3,6
BROOKSIDE 2LTR FRESH MILK WHOLE BOTTLE,16,3289.0169717138106,BROOKSIDE DAIRY LIMITED,2,3,6
FESTIVE 800G SUPREME WHOLE MEAL,14,1456.0,DPL FESTIVE  LIMITED,2,3,6
BROOKSIDE 1LT UHT LOWFAT MILK,12,1467.9735099337747,BROOKSIDE DAIRY LIMITED,2,3,6
BIO 2L SEMI SKIMMED FRESH MILK,14,3422.8521464313935,BIO FOOD PRODUCTS LTD,2,3,6
BROOKSIDE 1L FARM FRESH MILK,14,1456.0,BROOKSIDE DAIRY LIMITED,2,3,6
FESTIVE 400G FINEST SUPER SEEDED BREAD,14,1456.0030107526882,DPL FESTIVE  LIMITED,2,3,6
BROOKSIDE 1LTR FRESH MILK STANDARD,13,1351.8355545516151,BROOKSIDE DAIRY LIMITED,2,3,6
FESTIVE 400G WHITE SLICED,12,604.8189349112426,DPL FESTIVE  LIMITED,2,3,6
BROOKSIDE 1L LACTOSE FREE UHT MILK,11,1533.1281028601418,BROOKSIDE DAIRY LIMITED,2,3,6
SUPA 400G BUTTER TOAST BREAD,11,572.0197919595164,MINI BAKERIES NBI  LTD,2,3,6
BROOKSIDE 200ML  WHOLE MILK TCA,11,281.60527736131934,BROOKSIDE DAIRY LIMITED,2,3,6
SUPA 400G WHITE SLICED BREAD CT,11,572.0,MINI BAKERIES NBI  LTD,2,3,6
FESTIVE 300G 6S PREM SESSAME SLICED BURGER BUNS,11,1144.0,DPL FESTIVE  LIMITED,2,3,6
BIO 1L FRESH SEMI SKIMMED MILK,10,1256.651851851852,BIO FOOD PRODUCTS LTD,2,3,6
FESTIVE 300G 6S PREM PLAIN BURGER BUNS,10,960.0,DPL FESTIVE  LIMITED,2,3,6
TUZO 250ML UHT WHOLE MILK,8,256.0,BROOKSIDE DAIRY LIMITED,2,3,6
FESTIVE 300G 6S DELUXE ROLLS,9,864.0,DPL FESTIVE  LIMITED,2,3,6
AMAIZE 2KG SIFTED MAIZE FLOUR,6,727.1949593929733,CAPWELL INDUSTRIES LTD,2,3,6
SUPA LOAF WHITE BREAD 600G,6,480.0,MINI BAKERIES NBI  LTD,2,3,6
SUPA 600G WHITE BUTTER TOAST,6,480.0,MINI BAKERIES NBI  LTD,2,3,6
NATURES 400G GOLD  BROWN,6,312.01162790697674,DPL FESTIVE  LIMITED,2,3,6
KINGSMIL 400G KUBWA WAO WHITE BREAD,7,364.0,KENAFRIC BAKERY LTD,2,3,6
KINGSMIL 200G SLICED WHITE BREAD,5,140.01140250855187,KENAFRIC BAKERY LTD,2,3,6
BIO 1L FRESH SKIMMED MILK,4,492.4303630363036,BIO FOOD PRODUCTS LTD,2,3,6
BROOKSIDE 250ML UHT LOW FAT MILK,3,100.80000000000001,BROOKSIDE DAIRY LIMITED,2,3,6
FESTIVE 350G SLICED SUB ROLLS 4S,5,560.0,DPL FESTIVE  LIMITED,2,3,6
FESTIVE 350G LONG SLICED ROLLS 4S,4,320.0,DPL FESTIVE  LIMITED,2,3,6
SUPA 800G SWICH WHITE BREAD,3,312.0,MINI BAKERIES NBI  LTD,2,3,6
KINGSMIL 400G KUBWA WAO BROWN BREAD,3,156.0,KENAFRIC BAKERY LTD,2,3,6
BIO 1L BARISTA FRESH MILK,3,429.5625,BIO FOOD PRODUCTS LTD,2,3,6
QUENCHER 500ML DRINKING WATER,58,1227.2155886015678,EXCEL CHEMICALS LTD,2,3,6
WHITE CAP 500ML LAGER CANS,43,7856.450685357462,KENYA BREWERIES LTD,2,3,6
QUENCHER 300ML DRINKING WATER,41,632.3083161053685,EXCEL CHEMICALS LTD,2,3,6
KERINGET 500ML MINERAL WATER,36,1617.0017034526973,COCA COLA BEVERAGES KENYA LTD,2,3,6
AQUAMIST 300ML MINERAL WATER,31,760.7640799221733,AQUAMIST LIMITED,2,3,6
BIO 200ML GREEK STYLE NATURE PLAIN YOGHURT,41,5670.059382572963,BIO FOOD PRODUCTS LTD,2,3,6
DUNHILL 20S SWITCH,24,9024.0,NOBLE OUTLOOK LIMITED,2,3,6
COKE PET 350ML,29,1127.6189878093833,COCA COLA BEVERAGES KENYA LTD,2,3,6
KERINGET 18.9LT MINERAL WATER REFIL,28,13409.454421603212,COCA COLA BEVERAGES KENYA LTD,2,3,6
COKE PET 500ML,26,1382.9478654950208,COCA COLA BEVERAGES KENYA LTD,2,3,6
QUENCHER 1LT DRINKING WATER,25,963.6713206683453,EXCEL CHEMICALS LTD,2,3,6
EMBASSY BY DUNHILL BLUE 20S,21,7728.021258483838,NOBLE OUTLOOK LIMITED,2,3,6
TUSKER 500ML LAGER BEER,24,4012.8,KENYA BREWERIES LTD,2,3,6
TUSKER CAN 500ML BEER,23,3913.6372521209482,KENYA BREWERIES LTD,2,3,6
COKE ZERO 330ML CAN,22,1699.666439265721,COCA COLA BEVERAGES KENYA LTD,2,3,6
AQUAMIST 20LT MINERAL WATER,21,8861.53031973539,AQUAMIST LIMITED,2,3,6
WHITE CAP 500ML LAGER BEER,19,3632.8,KENYA BREWERIES LTD,2,3,6
AQUAMIST 500ML MINERAL WATER,19,750.0777334732426,AQUAMIST LIMITED,2,3,6
COKE 330ML CAN,18,1404.7886323268208,COCA COLA BEVERAGES KENYA LTD,2,3,6
SCHWEPPES SODA WATER 500ML PET,17,1029.1176925782627,COCA COLA BEVERAGES KENYA LTD,2,3,6
AQUAMIST 500ML SPARKLING WATER,17,937.0018299120236,AQUAMIST LIMITED,2,3,6
DASANI 500ML MINERAL WATER,17,456.801003512293,COCA COLA BEVERAGES KENYA LTD,2,3,6
BIO 150ML VANILLA YOGHURT,22,2046.279064546305,BIO FOOD PRODUCTS LTD,2,3,6
SPRITE 330ML CAN REGULAR,16,1235.5689124044677,COCA COLA BEVERAGES KENYA LTD,2,3,6
BROOKSIDE 500ML NATURAL LALA BOTTLE,22,1584.047043100568,BROOKSIDE DAIRY LIMITED,2,3,6
PICK N PEEL 250ML MANGO,12,679.3217425259305,KEVIAN KENYA LTD,2,3,6
COCA COLA 300ML,15,480.0,COCA COLA BEVERAGES KENYA LTD,2,3,6
COCA COLA 300ML EMPTY BOTTLE,13,156.0,COCA COLA BEVERAGES KENYA LTD,2,3,6
PICK N PEEL 250ML APPLE,13,740.1261410788383,KEVIAN KENYA LTD,2,3,6
KERINGET 18.9LT MINERAL WATER REFIL EMPTY BOTTLE,13,10391.195111326235,COCA COLA BEVERAGES KENYA LTD,2,3,6
AQUAMIST 1LTR SPARKLING WATER,14,1064.3631551085232,AQUAMIST LIMITED,2,3,6
SPRITE PET 500ML,13,687.3682671216184,COCA COLA BEVERAGES KENYA LTD,2,3,6
ILARA 500ML MAZIWA LALA,19,1368.0,BROOKSIDE DAIRY LIMITED,2,3,6
PICK N PEEL 250ML TROPICAL MIX,12,679.6851063829787,KEVIAN KENYA LTD,2,3,6
KERINGET 1LT SPARKLING MINERAL WATER,13,1095.3945717307017,COCA COLA BEVERAGES KENYA LTD,2,3,6
SPRITE PET 350ML,13,505.7556558741906,COCA COLA BEVERAGES KENYA LTD,2,3,6
TUSKER LITE 500ML CAN,12,2482.2846009693053,KENYA BREWERIES LTD,2,3,6
BALOZI 500ML CAN,11,1808.7182944735782,KENYA BREWERIES LTD,2,3,6
FANTA ORANGE PET 350ML,11,428.4093245729304,COCA COLA BEVERAGES KENYA LTD,2,3,6
ISINYA 6S EGGS,12,1201.901764414574,ISINYA FEEDS LIMITED,2,3,6
GUINNESS 500ML CAN,12,2195.4365597743545,KENYA BREWERIES LTD,2,3,6
PICK N PEEL 250ML ORANGE JUICE,10,757.197785606442,KEVIAN KENYA LTD,2,3,6
VELVEX 100S WHITE SERVIETTES,12,1115.4758043421398,CHANDARIA INDUSTRIES  LTD,2,3,6
COKE ZERO SUGAR 300ML,11,352.0,COCA COLA BEVERAGES KENYA LTD,2,3,6
COKE ZERO SUGAR 300ML EMPTY BOTTLE,10,120.0,COCA COLA BEVERAGES KENYA LTD,2,3,6
ISINYA 30S EGGS,11,4763.290243902438,ISINYA FEEDS LIMITED,2,3,6
SCHWEPPES TONIC WATER 500ML PET,9,546.3720303285594,COCA COLA BEVERAGES KENYA LTD,2,3,6
COKE 1.25L PET,11,1124.75844495263,COCA COLA BEVERAGES KENYA LTD,2,3,6
COKE PET 2LTS,10,1316.9602299952087,COCA COLA BEVERAGES KENYA LTD,2,3,6
KERINGET 1LT MINERAL WATER,10,694.9345509893456,COCA COLA BEVERAGES KENYA LTD,2,3,6
PREDATOR 400ML ENERGY DRINK PET,10,503.7237862950059,COCA COLA BEVERAGES KENYA LTD,2,3,6
PILSNER 500ML LAGER BEER,10,1672.0000000000002,KENYA BREWERIES LTD,2,3,6
BIO 150ML NATURAL YOGHURT,13,1200.0485714285714,BIO FOOD PRODUCTS LTD,2,3,6
DASANI 1L MINERAL WATER,10,461.9685732243872,COCA COLA BEVERAGES KENYA LTD,2,3,6
BALOZI 500ML BEER,10,1662.735616438356,KENYA BREWERIES LTD,2,3,6
FANTA ORANGE PET 500ML,10,528.4972911320217,COCA COLA BEVERAGES KENYA LTD,2,3,6
AQUAMIST 20LT MINERAL WATER EMPTY BOTTLE,8,6112.320799500313,AQUAMIST LIMITED,2,3,6
PICK N PEEL 250ML PINEAPPLE JUICE,9,508.3790950543669,KEVIAN KENYA LTD,2,3,6
BIO 150ML STRAWBERRY YOGHURT,12,1134.9274469939005,BIO FOOD PRODUCTS LTD,2,3,6
FANTA BLACKCURRANT PET 500ML,7,370.57084025240783,COCA COLA BEVERAGES KENYA LTD,2,3,6
DUNHILL 20S DOUBLE CAP,8,3008.0,NOBLE OUTLOOK LIMITED,2,3,6
AQUAMIST 1LT MINERAL WATER,8,489.71097214326323,AQUAMIST LIMITED,2,3,6
VELVEX SNOW WHITE 10 PACK,8,2926.247963800905,CHANDARIA INDUSTRIES  LTD,2,3,6
ISINYA 15S EGGS,8,1985.3536088375597,ISINYA FEEDS LIMITED,2,3,6
BROOKSIDE 500ML SWEET LALA BOTTLE,10,760.002808002808,BROOKSIDE DAIRY LIMITED,2,3,6
LEADAV YELLOW YOLK EGGS 30PACK TRAY,7,2732.9207547169813,LEADAV POULTRY FARM LTD,2,3,6
BIO 200ML GREEK STYLE YOGHURT VANILLA,10,1378.0185185185187,BIO FOOD PRODUCTS LTD,2,3,6
ILARA 500ML TNC PLAIN CUP,8,751.688827586207,BROOKSIDE DAIRY LIMITED,2,3,6
AQUAMIST 1.5LT MINERAL WATER,6,442.8108761329305,AQUAMIST LIMITED,2,3,6
BROOKSIDE 1L NATURAL LALA BOTTLE,10,1320.0084299262383,BROOKSIDE DAIRY LIMITED,2,3,6
AQUAMIST 5LT MINERAL WATER,6,1027.3288253746948,AQUAMIST LIMITED,2,3,6
SOFTLEAF 10S VIRGIN TOILET PAPER,6,2072.938655002734,KAPA OIL REFINERIES LTD,2,3,6
FANTA BLACK CURRANT 350ML PET,6,233.21099701888045,COCA COLA BEVERAGES KENYA LTD,2,3,6
BIO 150ML MANGO YOGHURT,8,757.6153256704981,BIO FOOD PRODUCTS LTD,2,3,6
BIO 150ML BERRY COCKTAIL YOGHURT,9,802.7584934665642,BIO FOOD PRODUCTS LTD,2,3,6
OXYRICH 1L SPRING WATER,5,186.463524854745,AQUAMIST LIMITED,2,3,6
BROOKSIDE 500G SALTED BUTTER,5,3004.56735340729,BROOKSIDE DAIRY LIMITED,2,3,6
FANTA ORANGE PET 2LTS,5,613.9303356554783,COCA COLA BEVERAGES KENYA LTD,2,3,6
LEADAV YELLOW YOLK EGGS 6PACK,4,1316.578748451956,LEADAV POULTRY FARM LTD,2,3,6
ROTHMANS SWITCH BLUE 20S,7,2044.0044391597303,NOBLE OUTLOOK LIMITED,2,3,6
COKE ZERO 2L PET,7,927.2428954423592,COCA COLA BEVERAGES KENYA LTD,2,3,6
SPRITE SODA PET 2LTS,4,492.93101230992033,COCA COLA BEVERAGES KENYA LTD,2,3,6
BROOKSIDE 250G PROBIOTIC FRUIT CUP YOGHURT VANILLA,8,594.3957706384709,BROOKSIDE DAIRY LIMITED,2,3,6
STONEY ZERO 500ML  PET,5,265.9515125951963,COCA COLA BEVERAGES KENYA LTD,2,3,6
ISINYA 12S EGGS,4,806.9395487262434,ISINYA FEEDS LIMITED,2,3,6
QUENCHER 18L MIN WATER PET,5,2034.1080159181354,EXCEL CHEMICALS LTD,2,3,6
BROOKSIDE 250ML STRAWBERRY,6,329.2883634100809,BROOKSIDE DAIRY LIMITED,2,3,6
BIO 90ML VANILLA,7,442.40000000000003,BIO FOOD PRODUCTS LTD,2,3,6
FC 500G (14D) FRESH SAFARI BEEF SAUSAGE,6,1757.6863406408092,FARMERS CHOICE LTD,2,3,6
BROOKSIDE 250G NATURAL PROBIOTIC YOGHURT,6,445.9083849184018,BROOKSIDE DAIRY LIMITED,2,3,6
SUNRICE 5KG RICE BASMATI,4,4419.634207525656,KRISH COMMODITIES LTD,2,3,6
FC 500G (14D) FRESH CLASSIC PORK SAUSAGE,6,1766.2857822724568,FARMERS CHOICE LTD,2,3,6
FC 200G (30D) FRESH SANDWICH HAM,6,1409.4875000000002,FARMERS CHOICE LTD,2,3,6
FC 100G (30D) COLLAR BACON,7,1004.4762285257691,FARMERS CHOICE LTD,2,3,6
FC 1KG (14D) FRESH PORK VALUE PACK,6,3365.375619651347,FARMERS CHOICE LTD,2,3,6
FESTIVE TORTILLA WRAP 8 INCH,4,878.2875502008033,DPL FESTIVE  LIMITED,2,3,6
JAMAA 1KG BAR SOAP CREAM,3,282.1269923148955,KAPA OIL REFINERIES LTD,2,3,6
DELAMERE 250ML PREM WILD BERRIES YOG CUP,4,277.15596153846155,BROOKSIDE DAIRY LIMITED,2,3,6
BIO 90ML NATURAL Y0GHURT,6,379.20000000000005,BIO FOOD PRODUCTS LTD,2,3,6
TOILEX WHITE 10S,3,885.6441041347628,CHANDARIA INDUSTRIES  LTD,2,3,6
FC 1KG (14D) BEEF VALUE SAUSAGES,5,2844.959976442874,FARMERS CHOICE LTD,2,3,6
LEADAV YELLOW YOLK EGGS 15PACK,3,987.434061338967,LEADAV POULTRY FARM LTD,2,3,6
NEPTUNE 10S BLENDED TOILET PAPER,5,1471.893617021277,KAPA OIL REFINERIES LTD,2,3,6
MINUTE MAID 1L APPLE JUICE,4,461.3189655172414,COCA COLA BEVERAGES KENYA LTD,2,3,6
BROOKSIDE 1LT NATURAL YOGHURT,3,540.0,BROOKSIDE DAIRY LIMITED,2,3,6
FANTA BLACKCURRANT PET 2LTS,4,489.02507729302647,COCA COLA BEVERAGES KENYA LTD,2,3,6
FC 200G (30D) FRESH STREAKY BACON,3,1065.7313069908814,FARMERS CHOICE LTD,2,3,6
DELAMERE 250ML VANILLA FRUIT YOG CUP,4,375.8444137931035,BROOKSIDE DAIRY LIMITED,2,3,6
BROOKSIDE 250ML VANILLA,3,164.72875779920594,BROOKSIDE DAIRY LIMITED,2,3,6
BIO 500ML COOKING CREAM LONG LIFE,5,1410.795930580491,BIO FOOD PRODUCTS LTD,2,3,6
MINUTE MAID 400ML APPLE JUICE,2,126.31051268772659,COCA COLA BEVERAGES KENYA LTD,2,3,6
QUENCHER 10LT MINERAL WATER PET,3,717.6,EXCEL CHEMICALS LTD,2,3,6
FC 400G (30D) FRESH STREAKY BACON,4,2557.985921325052,FARMERS CHOICE LTD,2,3,6
BROOKSIDE 250G PROBIOTIC FRUIT CUP YOGHURT STRAWBERRY,4,296.48247422680413,BROOKSIDE DAIRY LIMITED,2,3,6
FESTIVE 400G POUNDCAKE SLICED VANILLA,3,422.40000000000003,DPL FESTIVE  LIMITED,2,3,6
FANTA PASSION PET 2LTS,3,366.5268663011388,COCA COLA BEVERAGES KENYA LTD,2,3,6
BROOKSIDE 250G SALTED BUTTER,3,1014.4472423398331,BROOKSIDE DAIRY LIMITED,2,3,6
TUZO 500G MAZIWA LALA SATCHET,3,281.88331034482763,BROOKSIDE DAIRY LIMITED,2,3,6
FC 125G (30D) FRESH NYAMABITE,3,221.09310761789598,FARMERS CHOICE LTD,2,3,6
ILARA  POUCH FRESH MILK 1LTR,13,1217.237748454986,BROOKSIDE DAIRY LIMITED,2,4,7
RINSUN 5LT SUNFLOWER OIL,3,3815.916351501669,KAPA OIL REFINERIES LTD,2,4,7
KINGSMIL 400G KUBWA WAO WHITE BREAD,5,260.0,KENAFRIC BAKERY LTD,2,4,7
KINGSMIL 200G SLICED WHITE BREAD,5,140.01140250855187,KENAFRIC BAKERY LTD,2,4,7
BIO 1L FRESH SKIMMED MILK,5,615.5379537953795,BIO FOOD PRODUCTS LTD,2,4,7
BROOKSIDE 250ML UHT LOW FAT MILK,4,134.4,BROOKSIDE DAIRY LIMITED,2,4,7
SUPA 400G BARREL WHITE BREAD,3,156.00373540856035,MINI BAKERIES NBI  LTD,2,4,7
SUPA 800G SWICH WHITE BREAD,3,312.0,MINI BAKERIES NBI  LTD,2,4,7
KINGSMIL 400G KUBWA WAO BROWN BREAD,2,104.0,KENAFRIC BAKERY LTD,2,4,7
BIO 1L BARISTA FRESH MILK,3,429.5625,BIO FOOD PRODUCTS LTD,2,4,7
PICK N PEEL 1L ORANGE JUICE,6,1568.256662354463,KEVIAN KENYA LTD,2,4,7
COKE ZERO 2L PET,4,529.8530831099196,COCA COLA BEVERAGES KENYA LTD,2,4,7
SPRITE SODA PET 2LTS,5,616.1637653874004,COCA COLA BEVERAGES KENYA LTD,2,4,7
FANTA PASSION 500ML PET,4,212.85137273150303,COCA COLA BEVERAGES KENYA LTD,2,4,7
BROOKSIDE 250G PROBIOTIC FRUIT CUP YOGHURT VANILLA,5,371.4973566490443,BROOKSIDE DAIRY LIMITED,2,4,7
ISINYA 12S EGGS,3,605.2046615446825,ISINYA FEEDS LIMITED,2,4,7
QUENCHER 18L MIN WATER PET,5,2034.1080159181354,EXCEL CHEMICALS LTD,2,4,7
SUNRICE 2KG RICE BASMATI,3,1470.46445690974,KRISH COMMODITIES LTD,2,4,7
FC 500G (14D) FRESH SAFARI BEEF SAUSAGE,7,2050.6340640809444,FARMERS CHOICE LTD,2,4,7
FC 100G (30D) COLLAR BACON,4,573.9864163004395,FARMERS CHOICE LTD,2,4,7
FC 1KG (14D) FRESH PORK VALUE PACK,7,3926.2715562599046,FARMERS CHOICE LTD,2,4,7
FESTIVE TORTILLA WRAP 8 INCH,5,1097.859437751004,DPL FESTIVE  LIMITED,2,4,7
JAMAA 1KG BAR SOAP CREAM,4,376.16932308652736,KAPA OIL REFINERIES LTD,2,4,7
DELAMERE 250ML PREM WILD BERRIES YOG CUP,4,277.15596153846155,BROOKSIDE DAIRY LIMITED,2,4,7
TOILEX WHITE 10S,3,885.6441041347628,CHANDARIA INDUSTRIES  LTD,2,4,7
FC 1KG (14D) BEEF VALUE SAUSAGES,6,3413.951971731449,FARMERS CHOICE LTD,2,4,7
LEADAV YELLOW YOLK EGGS 15PACK,2,658.289374225978,LEADAV POULTRY FARM LTD,2,4,7
MINUTE MAID 1L APPLE JUICE,3,345.98922413793105,COCA COLA BEVERAGES KENYA LTD,2,4,7
BROOKSIDE 1LT NATURAL YOGHURT,3,540.0,BROOKSIDE DAIRY LIMITED,2,4,7
FC 200G (30D) FRESH STREAKY BACON,3,1065.7313069908814,FARMERS CHOICE LTD,2,4,7
DELAMERE 250ML VANILLA FRUIT YOG CUP,4,375.8444137931035,BROOKSIDE DAIRY LIMITED,2,4,7
